target_id	title	author	year	candidate_count	decision	selected_qid	alternative_qids	confidence	issue_codes	reason	resolution_stage	decision_source	model	prompt_sha256	context_safe_fallback
OL4879526W	The man with the magic eardrums	Harry Stephen Keeler	1939	6	MATCH	Q133571292	[]	high	[]	The candidate has the exact target title, matching author Harry Stephen Keeler, matching 1939 date in its description, and is explicitly identified as a literary work rather than an edition or derivative.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4960180W	Catalogue	George Milburn	1936	5	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	None of the supplied candidates represents a literary work titled Catalogue by George Milburn. They are an encyclopedia article, online catalogue, serial, software package, or unrelated university catalogue, and no candidate has matching authorship.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4967591W	Alaska man's luck	Hjalmar Rutzebeck	1920	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL5201455W	The Clinton twins and other stories	Marshall, Archibald	1923	3	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents ""The Clinton twins and other stories""; all are different literary works by Archibald Marshall."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5204205W	The Taste of Murder	Joanna Cannan	1950	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL5705375W	Fore!	Charles E. Van Loan	1918	5	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents the 1918 literary work Fore! by Charles E. Van Loan; they are geographic entities, a given name, or television episodes.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5795262W	The life of a Mogul princess	Andrea Butenschön	1931	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL64126W	When I Was Young in the Mountains	Cynthia Rylant	1887	7	MATCH	Q7992591	[]	high	[]	Exact title and author match; Q7992591 is a work-level literary work by Cynthia Rylant. The supplied 1887 year conflicts with its documented 1982 publication date but does not outweigh the strong identity evidence.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6583879W	Scuttle watch	Marion Dayton Crowell Ryder	1941	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL6689706W	Wallingford In His Prime	George Randolph Chester	1913	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The candidate is a work-level novel by the correct author, but its title, ""The Jingo,"" does not match the target work ""Wallingford In His Prime."""	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6692457W	Bread and butter ..	C. E. Bechhofer Roberts	1936	6	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents the 1936 literary work Bread and butter by C. E. Bechhofer Roberts; the exact-title candidates are music, manga, a game, or a musical group, and the sole author-linked candidate is a different novel.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL671412W	Soviet river	Leonid Leonov	1932	9	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents Leonid Leonov's work titled ""Soviet River""; the 1932 candidate is the distinct novel ""Скутаревский"" (Skutarevsky)."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6810143W	Laguerre	Ambrose Elliott Gonzales	1924	5	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents the literary work ""Laguerre"" by Ambrose Elliott Gonzales; they are an asteroid, disambiguation page, family name, or people."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7136346W	Representative English novelists: Defoe to Conrad	Bruce McCullough	1946	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7177807W	Our doctors	Maurice Duplay	1926	1	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	The sole candidate is a 1894 scholarly article with no recorded author, while the target is a 1926 literary work attributed to Maurice Duplay. The exact title alone does not establish identity, and no work-level candidate for the target is supplied.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7202601W	Journey to Mars	Gustavus W. Pope	1894	3	MATCH	Q6296448	[]	high	[]	Q6296448 is the 1894 literary work Journey to Mars by Gustavus W. Pope, matching the target title, author, year, and work-level granularity.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7410798W	The begging student	Gretchen Galloway Martin	1947	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7412809W	Luck of Scotland	Ivy May Bolton	1940	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7424775W	The trembling years	Elsie Oakes Barber	1949	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7434837W	The knight of the bow	James L. Meagher	1949	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7438470W	"The unity of the ""Poem of the Cid"" .."	Elijah Clarence Hills	1929	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7439257W	A star's progress	Katherine Everard	1950	11	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	The target is A star's progress by Katherine Everard, but every supplied candidate is a different work by Gore Vidal. No candidate has matching title or author evidence.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7439793W	The Magic Trail	Grace Moon	1929	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The sole candidate is the distinct work ""The Runaway Papoose,"" not ""The Magic Trail."" Although it has the same author, there is no affirmative title or work-identity evidence connecting it to the target."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7443171W	Ten thousand Texas daughters	Marg-Riette Montgomery	1950	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7500266W	At dawning	Sara Elizabeth Gosselink	1946	3	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the candidates represents the 1946 literary work ""At dawning"" by Sara Elizabeth Gosselink. The candidates are a 1928 song, a disambiguation page, and a 2002 short film."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL752785W	Andreas	Hugo von Hofmannsthal	1936	14	MATCH	Q501363	[]	high	"[""title_variant""]"	"Q501363 is a work-level literary item by Hugo von Hofmannsthal titled ""Andreas oder Die Vereinigten,"" whose established shortened title is Andreas. The target's 1936 record is consistent with a translated edition of this work, so it should resolve to the underlying work item."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7540238W	Helen's gift house	Eliza Orne White	1938	2	NO_MATCH		[]	high	"[""wrong_work""]"	"Neither candidate matches the target title ""Helen's gift house""; both are different literary works by Eliza Orne White."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7555099W	The boy, some horses, and a girl	Dorothea Conyers	1904	3	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates has the target title or affirmative identity evidence for The boy, some horses, and a girl. The candidates represent other Dorothea Conyers works, including edition-level metadata, and should not be selected based on author compatibility alone.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7558332W	Lee on the levee	Ralph Cannon	1940	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The sole candidate is a 2016 scientific paper about ferrostalderite, not the 1940 literary work ""Lee on the levee"" by Ralph Cannon. The shared author link is evidently erroneous and provides no work-identity evidence."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7602293W	The only two ways to write a story	Gallishaw, John.	1936	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7651980W	The ring buster	James Monroe Fitch	1940	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7710003W	The familiar letters of Peppermint Perkins	Peppermint Perkins	1886	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7723429W	Midnight Jack, or The road-agent	T. C. Harbaugh	1882	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7766477W	The spell of Atlantis	Legge, Margaret.	1927	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7769559W	Wilson of the Mounted	Lionel E. Sandford	1925	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7770772W	Homing pigeon	Emily Coddington Williams	1927	3	NO_MATCH		[]	high	"[""wrong_work""]"	"All supplied candidates are unrelated entities: a television episode, a painting, and the pigeon breed/concept. None represents the literary work ""Homing pigeon"" by Emily Coddington Williams."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7778366W	Joe Muller: detective	Grace Isabel Colbron	1917	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7848230W	The girl of La Gloria	Clara Driscoll	1905	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL804281W	The gladiators	Koestler, Arthur	1939	13	MATCH	Q7736684	[]	high	[]	Q7736684 is a work-level literary item titled The Gladiators, explicitly identified as a novel by Arthur Koestler. It matches the target title and author; the Open Library translation note describes an edition of the underlying work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL890407W	The son of his father	Margaret Oliphant	1887	15	NO_MATCH		[]	high	"[""wrong_work"", ""edition_without_work_item"", ""adaptation""]"	No supplied candidate represents Margaret Oliphant's 1887 novel. The exact-title candidates are a Rudyard Kipling edition, another unspecified English edition, and unrelated films; the Oliphant candidates are different works.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL10338391W	Geroĭ nashego vremeni	Mikhail I︠U︡rʹevich Lermontov	1900	10	NO_MATCH		[]	high	"[""edition_or_translation"", ""edition_without_work_item""]"	The target is the abstract novel Geroĭ nashego vremeni (A Hero of Our Time), but the only plausibly related candidates are Czech book editions/translations titled Hrdina naší doby. No supplied candidate is a work-level item for the novel, so the edition items cannot be selected.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL10812267W	Red caps and lilies	Katharine Adams	1941	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL109297W	Rebel ranger	William Colt MacDonald	1943	1	NO_MATCH		[]	high	"[""edition_without_work_item"", ""wrong_work""]"	The only candidate is a 1937 edition titled “Šerif Sandy,” not a work-level item for “Rebel ranger,” and it has no P629 parent linking it to the target.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1128085W	The children's crusade	Marcel Schwob	1898	14	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents Marcel Schwob's The Children's Crusade. The exact-title candidates are an episode or works by other authors, while the Marcel Schwob candidates are different works or editions.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL11632376W	Toronto in 1928 A.D	Frederick Nelson	1908	10	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	All supplied candidates are modern scholarly articles by researcher Frederick E. Nelson and have titles unrelated to 'Toronto in 1928 A.D.' by Frederick Nelson; none represents the 1908 literary work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1174828W	The Sword of Fate	Dennis Wheatley	1941	10	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents Dennis Wheatley's 1941 literary work The Sword of Fate; all have different titles and are unrelated works or excerpts.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1178257W	The last inspection	Lewis, Alun	1942	5	NO_MATCH		[]	high	"[""edition_without_work_item"", ""wrong_work""]"	"No supplied candidate represents the work titled ""The last inspection."" The potentially related candidates are editions of collected stories rather than the individual story, while the remaining work-level candidates have different titles."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL121248W	Old Granny Fox	Thornton W. Burgess	1920	6	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents ""Old Granny Fox""; all have different titles, and the 1920 candidate is an edition-level item for another work."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1337113W	Summer moonshine	P. G. Wodehouse	1934	10	MATCH	Q7637374	[]	high	[]	"Q7637374 is explicitly a literary work/novel titled ""Summer Moonshine"" by P. G. Wodehouse, matching the target title and author."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL137482W	The Silent Speaker	Rex Stout	1946	8	MATCH	Q3865963	[]	high	[]	"Q3865963 is a work-level literary item explicitly titled ""The Silent Speaker,"" authored by Rex Stout, with a matching 1946 publication date."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1413317W	Struensee: Doktor, Diktator, Favorit, und armer Sünder	Neumann, Robert	1935	3	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates matches the target title or represents Struensee; all are different literary works by Robert Neumann.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1483859W	The magic of Limping John	Frank Goodwyn	1944	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL14852287W	S Is for Silence	Sue Grafton	1900	5	MATCH	Q4540315	[]	high	[]	"Q4540315 is a work-level literary item explicitly titled ""S"" Is for Silence and authored by Sue Grafton, matching the target title and author. The conflicting target year is not material because it is likely erroneous or edition-derived."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL14876422W	Selected essays from The sketch book by Washington Irving	Irving, Washington	1901	6	NO_MATCH		[]	high	"[""wrong_work""]"	The target is a selected-essays volume derived from The Sketch Book, while Q1170393 represents the complete underlying collection. The remaining candidates are unrelated works or a different edition, so none matches the target's selection-level identity.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15096846W	Kenilworth. The pirate	Scott, Walter	1890	8	NO_MATCH		[]	high	"[""wrong_work""]"	The target title combines two distinct Walter Scott novels, Kenilworth and The Pirate, likely as a collected volume. The supplied candidates represent the individual works or an unrelated edition, but none represents the combined work itself.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15137261W	The Dark river	Nordhoff, Charles	1938	10	NO_MATCH		[]	high	"[""wrong_work""]"	No supplied candidate represents the 1938 work The Dark River by novelist Charles Nordhoff. The exact-title candidates are works by John Twelve Hawks and Norman Springer, while the Nordhoff candidates are different works or unrelated editions.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15158874W	Arabian Nights	Scheherazade	1932	5	NO_MATCH		[]	high	"[""edition_without_work_item"", ""author_ambiguity""]"	The only bibliographically relevant candidate, Q129485906, is a 1928 illustrated edition/version and has no supplied work-level parent. The remaining candidates are unrelated non-literary entities, while the target's author attribution to Scheherazade is ambiguous.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15164196W	Strong citadel.	Katharine Newlin Burt	1949	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL1517982W	The Feathered Serpent	Edgar Wallace	1928	15	MATCH	Q29000693	[]	high	[]	Q29000693 is a work-level literary item for The Feathered Serpent by Edgar Wallace, with an exact title and author match. Its 1927 publication date is compatible with the target's 1928 bibliographic year as supporting metadata rather than a hard constraint.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1517991W	The man from Morocco	Edgar Wallace	1926	12	NO_MATCH		[]	high	"[""wrong_work""]"	The only exact-title candidate is Q7750044, a 1945 film with no Edgar Wallace authorship, while the remaining candidates are different Edgar Wallace works. No work-level item for the 1926 novel is supplied.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15212550W	Tar a Midwest Childhood	Sherwood Anderson	1926	6	MATCH	Q7684976	[]	high	"[""title_variant""]"	"Q7684976 is the work-level literary work titled ""Tar: A Midwest Childhood,"" a 1926 novel by Sherwood Anderson. The target title differs only by punctuation."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1524054W	Flight of the swan	Margaret Ann Hubbard	1946	1	MATCH	Q42189987	[]	medium	"[""missing_metadata""]"	The candidate is a work-level creative-work item with an exact title match, and the Open Library evidence matches the target title and year and describes the same novel. Its author metadata is missing, so the match is not high confidence.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15262054W	High life in France under the republic	Eustace Clare Grenville Murray	1885	8	NO_MATCH		[]	high	"[""wrong_work"", ""edition_or_translation""]"	None of the supplied candidates represents “High life in France under the republic.” The listed literary-work items have different titles, and Q51516114 is an unrelated 1861 edition of The oyster.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15435333W	The Strand Magazine	various.	1895	17	MATCH	Q1126800	[]	high	[]	"Q1126800 is the work-level periodical titled exactly ""The Strand Magazine"" and represents the British monthly magazine as a whole. Q134005992 is a specific 1898 volume and is therefore not the appropriate conceptual-work match."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15532015W	From dust to ashes	George P. C. Rumbough	1895	3	NO_MATCH		[]	high	"[""missing_metadata"", ""wrong_work""]"	The candidates share the title but provide no evidence linking either work-level-looking item to George P. C. Rumbough or to the 1895 literary work. One candidate is an unrelated 1987 scholarly article, and another is explicitly an edition-level item.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15823179W	Sir Perceval of Galles	Reginald Harvey Griffith	1911	2	MATCH	Q7528442	[]	high	"[""edition_or_translation""]"	Q7528442 is the work-level item for the Middle English romance with the exact target title. The 1911 record attributed to Reginald Harvey Griffith is best understood as an edition or scholarly presentation of this anonymous poem, with Griffith serving as editor rather than the underlying author.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15846606W	Philippe's hill	Lee Kingman	1950	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The sole candidate is the literary work ""Escape from the Evil Prophecy"" by Lee Kingman, which does not match the target title ""Philippe's hill""; shared authorship alone is insufficient."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16421016W	"""But Thy love and Thy grace"""	Francis James Finn	1901	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The supplied candidate is the literary work ""Tom Playfair,"" not the target work ""But Thy love and Thy grace."" Shared authorship alone is insufficient for identity."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16613902W	A mad love	Harris, Frank	1920	9	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents a work titled ""A mad love"" by Frank Harris; the candidates are different works, including My Life and Loves, The Bomb, Pantopia, and other unrelated titles."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16732W	The case of the borrowed brunette	Erle Stanley Gardner	1946	8	NO_MATCH		[]	high	"[""adaptation"", ""wrong_work""]"	The only exact-title candidate is a 1959 Perry Mason television episode, an adaptation rather than the target 1946 literary work. The remaining candidates are different Erle Stanley Gardner works and do not match the target title.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16757881W	A Kentucky cardinal	James Lane Allen	1900	5	MATCH	Q4657541	[]	high	[]	"Q4657541 is a work-level literary item titled ""A Kentucky Cardinal"" by James Lane Allen, exactly matching the target title and author."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16781950W	The soul of Abe Lincoln	Bernie Babcock	1923	1	NO_MATCH		[]	high	"[""wrong_work"", ""edition_without_work_item""]"	The sole candidate is a 1919 edition-level item for The Soul of Ann Rutledge: Abraham Lincoln's Romance, not The Soul of Abe Lincoln (1923). Shared authorship is insufficient to establish identity, and no work-level item for the target is supplied.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16840717W	Luke Walton	Horatio Alger	1900	10	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	No supplied candidate represents the literary work Luke Walton by Horatio Alger. The exact-title candidates are people or a disambiguation page, while the Horatio Alger literary works have different titles; the author identity is also ambiguous between Horatio Alger Jr. and his father.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16901826W	The saint	Antonio Fogazzaro	1906	13	MATCH	Q3792929	[]	high	[]	Q3792929 is the work-level novel The Saint/Il Santo by Antonio Fogazzaro. The Open Library evidence identifies the target as a translation of Il santo, and the 1905 publication date is compatible with the target's 1906 edition year.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL17001852W	Books by farm people	United States. Department of Agriculture. Radio Service	1935	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL174515W	The golden fury	Marian Castle	1949	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL17644083W	Azalea at Sunset Gap	Peattie, Elia Wilkinson	1914	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The sole candidate is a different short story, ""Their Dear Little Ghost,"" by the same author and does not match the target title ""Azalea at Sunset Gap."""	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL17681222W	The diamond seeker of Brazil	Lewis, Leon	1891	1	MATCH	Q134007706	[]	high	[]	The candidate has the exact title, identifies the work as an 1891 novel, and attributes it to Leon Lewis (Q24284405), matching the target. It is explicitly a work-level literary-work item.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL17704473W	In the palace of the king	Crawford, F. Marion	1914	3	NO_MATCH		[]	high	"[""adaptation"", ""wrong_work""]"	"All supplied candidates are films titled ""In the Palace of the King,"" not the target literary work by F. Marion Crawford. No work-level literary candidate is provided."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL17896726W	Historical, legendary and romantic tales from the works of Sir Walter Scott	Scott, Walter	1886	11	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents the target compilation titled ""Historical, legendary and romantic tales from the works of Sir Walter Scott"". They are different works by Walter Scott, unrelated works by other authors, or broad editions/collections."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1797240W	His fortunate grace	Atherton, Gertrude Franklin Horn	1897	10	MATCH	Q124083676	[]	high	[]	Q124083676 is a work-level literary item with the exact title, matching author Gertrude Atherton, and matching 1897 publication year.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL18024388W	Private Gaspard, a soldier of France	René Benjamin	1916	5	MATCH	Q3098750	[]	medium	"[""title_variant""]"	Q3098750 is a work-level literary item by René Benjamin titled Gaspard, published in 1915, matching the translated 1916 target Private Gaspard, a soldier of France. The Open Library evidence identifies the target as a translation and includes Gaspard, although it also cites Les soldats de la guerre as the source title.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL18037312W	The camp of refuge	MacFarlane, Charles	1897	3	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents The Camp of Refuge. The candidates are for A Legend of Reading Abbey or Constantinople in 1828, despite sharing the likely author.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
