quot_id	pdf_file	page_num	quot_type	word_count	ref_hint	category	text	context_before	context_after	raw_response
Morgan 2023_p28_i1	Morgan 2023.pdf	28	inline	23		A	gave hope that the cinema could be the articulate medium of the master theoretical systems of modernity: of psychoanalysis, historical materialism, Einsteinian physics	peak of the transformation of Christianthemesofmartyrandsaint...immediatelyandforcefullyartic- ulatedinVertov’stextualsystem”(“K,”p.208).AllofVertov’stricks,allthe formal experiments, everything that	—these are now,sheworries,only“anadmittedlypowerfulinstrumentintheworking through, in the obsessive rehearsal, of the past, . . . in the infinitely varied anddeeplycathectedimageoftheFounderandLiberat	"A

この引用は、映画批"
Morris 2024_p13_i1	Morris 2024.pdf	13	inline	11	(“WV,” p. 65)	C	Done by the dead. / Discovery learned it./ And the living?	ecursor” overwrites that monument likeascrawlofgraffiti.The“precursor”pointstothedoublenessoftheinscrip- tion,undoingthewar-bornblindness,andintheinterrogativeconclusion,it accuses the unreading eye:	(“WV,” p. 65). Put simply, Rukeyser renders the Hawk’s Nest disasterasareiterationofJohnBrown’sexecution.Indoingso,sheasksher contemporaryreadertobeartheburdenofresponsibilityforafuturepos- sibilityn	"C

このテキストは詩行"
Morris 2024_p15_i1	Morris 2024.pdf	15	inline	10		C	looking down the track, / hotel-man and hotel, cafeteria, camera.	dthereforecapable ofacceptingresponsibilityforchangingthings. AtGauleyBridge,the“Cameraatthecrossingseesthecity”andrecords “thedesertedNegrostandingonthecorner.”ThisfigureoftheBlackmanas anonymous is	33Thereaderissituatedintheplaceofthecamera,looking,being looked at, being seen looking. And suddenly arises the voice of the critic: “Whatdoyouwant—acliffoveracity?/Aforeland,slopedtoseaandover- grown	"C

この引用は詩のテ"
Morris 2024_p16_i1	Morris 2024.pdf	16	inline	14		C	skin-white at thetransmitters’ side / over the rapids the bril- liance the blind foam.	glass,”38abovewhichtheindustrialtempleofpower rises—“midway between water and flame,” as it is described in the subse- quentpoem,“Power.”39There,averitableelectricalcityonthehill,thepower plantstands	This terrifying vista opens from one of Rukeyser’s more mysterious lines—“water running in the sun, magnificent flower on themouth.”Therivermouthisnowaneroticorgan,nowanadornedcorpse. Foramoment,ther	C
Morris 2024_p16_i2	Morris 2024.pdf	16	inline	9		C	water running in the sun, magnificent flower on themouth.	calcityonthehill,thepower plantstands “skin-white at thetransmitters’ side / over the rapids the bril- liance the blind foam.” This terrifying vista opens from one of Rukeyser’s more mysterious lines—	Therivermouthisnowaneroticorgan,nowanadornedcorpse. Foramoment,thereaderexperiencesthat“surprise,”whichafflicts“lovers wholooktoolongonthedesiredface”andwho“startletofindtheremote fleshsowarm”(“P,”p.1	"C

この引用は詩のテ"
Morris 2024_p22_i1	Morris 2024.pdf	22	inline	13		C	Carryabroadthe urgent need, the scene, / to photograph and to extend the voice,	hare,intheendnot regionalornational.”Shecontinues,“Localimageshaveonekindofreality. U.S.1will,Ihope,havethatkindandanothertoo.Poetrycanextendthedoc- ument.”50If,then,thefinalpoemofthesequencecallsout,	it is not merely to bear news of the events and their causes to further reaches— thoughthatispartofitsambition—but“tospeakthismeaning”ofa“fanatic cruellegendatourback.”Andthedesirefor“unendinglove”(“	"C

この引用は詩のテ"
Morsel-Eisenberg Koerner 2021_p24_i1	Morsel-Eisenberg Koerner 2021.pdf	24	inline	14		D	Anything thatone worships,be it by accident or on purpose, be it coerced or willfully.	ionsalreadyexistsintheTalmud. TractateAvodahZarahintheBabylonianTalmuddiscussesaderivative prohibition of idolatry. Asking about the parameters of this prohibition, theTalmudresponds withthefollowing:	46 Thus, even if the object was worshiped out of coercion it still falls under the derivative prohibition.Onesageisdisturbedbythisideathatsomeonewouldbepe- nalizedforcoercedactions:“RabbiZeirahattacks	"D

この引用は、タルム"
Morsel-Eisenberg Koerner 2021_p26_i1	Morsel-Eisenberg Koerner 2021.pdf	26	inline	9		A	But here, when it is certainly being wor- shiped,	is only relevant when it comes to decorativeart,wheresculptureshouldsometimesbeavoidedasaprecaution againstpossibleidolatry.Thisdistinctiondidnothold,though,forfashion- ing actual objects of worship:	thereisnodifferencebetweenpaintingsandsculptures(S,§34).An objectofworshipthatwasmadetobeworshipedisanidol,Colonconcludes, regardlessofwhetheritisastatue,arelief,orafrescopaintedonthewall. Thepainting	"A

この引用は学術的な"
Mourelle 2024_p2_b0	Mourelle 2024.pdf	2	block	15		0	Noel Blanco Mourelle is assistant professor of medieval Iberian studies at the University of Chicago.	hepoemisaliteraryexpressionofthepremoderncultureofcommemoration ofdeathwithinelitefamilies.Onthetranshistoricalnatureofsuchculture,seePhilippeAriès, TheHourofOurDeath,trans.HelenWeaver(NewYork,2008).	rofessor of medieval Iberian studies at the University of Chicago.	"A

この引用は学術著作"
Mourelle 2024_p18_i1	Mourelle 2024.pdf	18	inline	14	(C,p.130)	C	la corona de su rey / verdadero [the crown of his true / king]	eandthetraditionoftheartsofdyingwellhaveincommon.Infact, onecouldsaythatforManriqueeverythingthatisnottheconsciousnessof deathis falseconsciousness. When Manrique praises his fatherRodrigofor serving	he ispraising aspecific formofcourtlypoliticsthat leadhimand hisfatherto fightfortheCatholicMonarchs(C,p.130).43Atthesametime,heisaiming atadeeperconcern.Servingthetruekingconstitutesapoliticalandmor	C
Mukherjee 2023_p2_b0	Mukherjee 2023.pdf	2	block	41		A	Rahul Mukherjee is the Dick Wolf Associate Professor of Television and New Media Studies and an associate professor of English at the University of Pennsylvania. He is the author of Radiant Infrastructures: Media, Environment, and Cultures of Uncertainty ( 2020 ).	ableelectricity”first;seeibid.SeealsoShepherd,“AttheRoots ofPlantNeurobiology.” 6. PeterWohlleben,TheHiddenLifeofTrees:WhatTheyFeel,HowTheyCommunicate, trans.JaneBillinghurst(Vancouver,2016),pp.xi,3.	sociate Professor of Television and New Media Studies and an associate professor of English at the University of Pennsylvania. He is the author of Radiant Infrastructures: Media, Environment, and Cult	"A

この引用は、学術書"
Mukherjee 2023_p10_i1	Mukherjee 2023.pdf	10	inline	22		A	But neither this mobility nor this choice nor consequently this consciousness involves as a necessary condition the presence of a nervous system.	ess does not require developed brains and can be present in or- ganisms with distributed nerve centers. But in Creative Evolution, while relating mobility with consciousness, he includes this caveat:	32 Therefore, Bergsondoesnotequateconsciousnesswithhavinganervesystem. 30. BaluškaandMancuso,“PlantNeurobiologyasaParadigmShiftNotOnlyinthePlant Sciences,”p.206;myemphasis. 31. Again,Bose’suseofthewor	"A

この引用は、ベル"
Mukherjee 2023_p11_i1	Mukherjee 2023.pdf	11	inline	10		A	message proclaimed on the banks of Ganges thirty centuries ago	eved in the unity of plant, animal, human, and metal matters.36 AttheconclusionofhislectureattheRoyalSocietywherehehadrecorded onhisinstrumentsthestressfeltbyanimateandinanimatelife,Bosecited how the	was about the “all-pervading beauty that binds together all things.”37 33. SeeC.MackenzieBrown,“JagadishChandraBoseandVedanticScience,”inScienceand Religion:EastandWest,ed.YiftachFehige(NewYork,2016)	"A

この引用は、学術書"
Mukherjee 2023_p18_i1	Mukherjee 2023.pdf	18	inline	12		A	build bridges across different phyla to construct a comparative view of cognition,	Critical Inquiry / Spring 2023 479 biology to	which has resonances with Bose’s thesis of the unity of plant and animal life.59 Hayles’s idea of cognition helps reinterpret Bose’s plant science and the condition of electrosensitivity as humans fi	"A

この引用は、CRITICAL INQUIRY"
Mulligan 2021_p2_b0	Mulligan 2021.pdf	2	block	19		A	John Mulligan is a humanities computing researcher and research facilitator in the Center for Research Computing at Rice University.	,Mason& Dixon(NewYork,1997),pp.120–24. 8. SeeChristopherNewfield,“TroubleswithNumericalCulture,”RemakingtheUniversity, 15May2019,utotherescue.blogspot.com/2019/05/troubles-with-numerical-culture.html	ting researcher and research facilitator in the Center for Research Computing at Rice University.	
Mulligan 2021_p13_i1	Mulligan 2021.pdf	13	inline	25		C	Pieceoutourimper- fections with your thoughts. . . . And make imaginary puissance. . . . For ‘tis your thoughts that now must deck our kings	themselves, and what is theirs incompt/TomaketheirauditatyourHighness’pleasure,/Stilltoreturn yourown”)(quotedinAG).Wealsogettheimagination’spuffery,turning phantasmsintoreality,intheprologuetoHenryV(	) (quoted in AG). Perhaps it sounds like after-the-fact reasoning, or overly subjective, to find semantic linkages among three passages. A more factual proof that the intertexts suggested by this inte	
Mulligan 2021_p18_i1	Mulligan 2021.pdf	18	inline	11		A	the academy can no longer claim supreme jurisdiction over knowl- edge.	ainly excelled in knowledge production, effectively colonizing whatused tobe thecultural sphere. Wehavetended toscoff at the knowledge produced by corporate entities rather than address the fact that	42Totheextent,then,thatwetreatcomputingasorthogonaltointer- pretationandignoretheirentanglements,weunnecessarilycedeauthorityto for-profitcorporationsthatfordecadeshavebeenimaginingthemselvesas “a gro	
Mulligan 2021_p18_i2	Mulligan 2021.pdf	18	inline	14		A	a group of people gathered around a central core that is the electronic text.	edge.”42Totheextent,then,thatwetreatcomputingasorthogonaltointer- pretationandignoretheirentanglements,weunnecessarilycedeauthorityto for-profitcorporationsthatfordecadeshavebeenimaginingthemselvesas	43 Literary studies in particular and the humanities in general remain betterpositionedthansuchentitiestodeterminethesignificanceofthiscen- tralsocialpracticeofinterpretation,evenwhenreadingishighlyme	
Nagel 2020_p3_i1	Nagel 2020.pdf	3	inline	14		A	The poet’s biography was constructed along a string of ever-fascinating sexual experiences with women,	306 Barbara N. Nagel / Slut-Shaming Metaphorologies Goethe the Stud There is no other author in German literature whose sexual life has beensubjecttoasmuchobsessionasthatofJohannWolfgangvonGoethe.	writes Barbara Becker-Cantarino, thus summarizingthesituation.7ThephantasmaofGoethe’ssexualprowessis an appealing source of identification for certain of his readers, even as it istoosordidorunsavory	"A

この引用は学術論文"
Nagel 2020_p3_i2	Nagel 2020.pdf	3	inline	9		A	Between you and me I know something about girls.	nGoethe’ssexualappetite: Goethe was a boundless, energetic, uninhibited character who hap- pened to be the most famous author in Germany. In his early twen- ties he had boasted to his friend Kestner:	His first letters from Weimar record that “I’m leading a pretty wild life here.” It was common gossip that almost as part of his duties, he was constantly out with the duke sharing the local girls.9	"A

この引用は、ゲ"
Nagel 2020_p3_i3	Nagel 2020.pdf	3	inline	8		B	Goethe, A Genius for Poetry, Morphology, and Women	tty wild life here.” It was common gossip that almost as part of his duties, he was constantly out with the duke sharing the local girls.9 In the same spirit, Robert J. Richards quotes in his chapter	from the famous letter, which von Stein received in January 1775 after having inquired about 7. BarbaraBecker-Cantarino,“GoetheandGender,”inTheCambridgeCompaniontoGoethe, ed.LesleySharpe(NewYork,2002	"B

理由：
- 引用"
Nagel 2020_p5_i1	Nagel 2020.pdf	5	inline	10		A	Philine is the most seductive symbol of the lightest sensuality	ohate.SheistherealEve,theprogenitrixofthewholefemale race.They’realllikeher,thoughtheywon’tadmitit’”(WMA,p.55). These rants would hardly be remarkable were it not for the plenitude of opposing views:	ravesFriedrichSchlegel.17“Sheistheonlycharacterofthenovel thatpossessesaspontaneousnaturalhumanityandhumanharmony,”pro- claimsGeorgLukács,“shenevergivesherselfup,shenevercripplesordis- torts herself i	"A

この引用は、FRIEDRICH SCHL"
Nagel 2020_p6_i1	Nagel 2020.pdf	6	inline	25	(WMT, p. 155)	C	the droll whistles, the skillful turns and clever gestures with which Philine made clear the ambiguities while she seemed to be trying to hide them	lad about the sexual encounter of a shepherd and a young girl during a dance (see WMT, p. 155). Though critical of the ballad’s vulgarity, the narrator concedes that even Wilhelm could not but admire	(WMT, p. 155). If metaphor is a form of hiding via substitution,thenPhilineusestechniquesof“semi-concealment...insuch awaythatthewholeisfantasizedallthemorevividlyandthedesireforthe totalityofreality	"C

この引用は『ヴ"
Nagel 2020_p7_i1	Nagel 2020.pdf	7	inline	13	(WMA, p. 138)	C	AndPhilinesat on her trunk cracking nuts that she had found in her pocket	king the heavy locks of her trunk to as- sure her enemies that it was still there and to make them even more furious at her good fortune. [WMA, p. 136] Shortlylater,thenarrativevoicezoomsinagainonher:	(WMA, p. 138). The role of the objectsis clear:the suitcase seems to have beenre- turnedtoherinexchange forsexualfavors,withthe nutsfactoringinasa tip for her services. But if one dwells with the par	"C

この引用はWILHELM"
Nagel 2020_p7_i2	Nagel 2020.pdf	7	inline	17	(I, p. 24)	A	It is quite possi- ble that there was an expurgation—and a very rigorous one—of the au- thorizedvocabulary,	- come more and more enigmatic: suitcase, buckles, pocket, nuts. The fact that scholars have not yet commented on their oddity suggests that we no longer understand the connotations of these objects:	speculatesMichelFoucault.“Itmayindeedbetrue that a whole rhetoric of allusion and metaphor was codified” (I, p. 24). Sexual Metaphors: On Bags, Buckles, and Nuts Like Philine, Goethe himself knew a th	"A

この引用は、MICHEL F"
Nagel 2020_p7_i3	Nagel 2020.pdf	7	inline	11	(I, p. 24)	A	Itmayindeedbetrue that a whole rhetoric of allusion and metaphor was codified	s that we no longer understand the connotations of these objects: “It is quite possi- ble that there was an expurgation—and a very rigorous one—of the au- thorizedvocabulary,”speculatesMichelFoucault.	(I, p. 24). Sexual Metaphors: On Bags, Buckles, and Nuts Like Philine, Goethe himself knew a thing or two about the pleasures of being reunited with one’s suitcase; several entries of his Campaign in	"A

この引用は、MICHEL F"
Nagel 2020_p8_i1	Nagel 2020.pdf	8	inline	10		A	figures frequently as an unmistakable symbol of one’s own genitals.	Critical Inquiry / Winter 2020 311 sight!”25IfweletSigmundFreudhaveaturnwiththe suitcaseas adream symbol, then there is little surprise as to where this leads: travel baggage	26 How silly! But even sillier perhaps is that Goethe himself likened bags to genitalia. Thus, he called the thirty-two pages of censored material from (Ur-)Faust the “Walpurgissack” (Walpurgis sack).	"A

この引用は学術論文"
Nagel 2020_p8_i2	Nagel 2020.pdf	8	inline	24		A	never caught on in the pop- ular language . . . words indicating containers, bags and the like should provide terms for the scrotum	kandPhiline’s attachment to her suitcase have to do with the use of words like bag, pocket, or sack for scrotum as well as for vagina. From studying various dictionaries we learn that because scrotum	;28 for Middle High German the expres- sion “to play with women in the lower bag”;29 is recorded as well as “bag” as a “vagina-metaphor”;30 furthermore, in Shakespeare “baggage” functions as a derogat	"A

この引用は、言語学"
Nagel 2020_p8_i3	Nagel 2020.pdf	8	inline	8		A	to play with women in the lower bag	n that because scrotum “never caught on in the pop- ular language . . . words indicating containers, bags and the like should provide terms for the scrotum”;28 for Middle High German the expres- sion	;29 is recorded as well as “bag” as a “vagina-metaphor”;30 furthermore, in Shakespeare “baggage” functions as a derogatory expression for “aspersive term for a woman; whore.”31 The German word for Phi	"A

この引用は学術文献"
Nagel 2020_p16_i1	Nagel 2020.pdf	16	inline	37		A	the snail became a symbol of perpetual virginity in the early Renaissance. . . . As the snail became pregnant from the dew of heaven, so did the Mother of God become pregnant through the Holy Spirit.	ailis “arare metaphor fortheimpregnated Virgin,”whichcrosses itselfoutduetoitspeculiarlocationonthepicture’sframe.AsJaneCamp- bellHutchisonwrites,HelenEttlinger,too,callsit“‘thevirginsnail’”be- cause	64 We see that the question of procreation and sexuality has been linked to thesnailforcenturies.In1679,theDutchbiologistJanSwammerdamdis- covered that some snails are hermaphroditic and eighteenth-ce	"A

この引用は、美術史"
Nagel 2020_p16_i2	Nagel 2020.pdf	16	inline	16		A	a moral her- maphrodite of good and bad qualities, of whim and vagary, of morality andamorality	oditism comesupinthecontextofthesnailandwasalreadyacommondenomi- nator of the sexual metaphors surrounding Wilhelm Meister’s Philine (in fact, the first study of Wilhelm Meister calls Philine herself	).66However,inherreadingoftheorchidinMarcelProust, Sedgwicknotesthat“hermaphrodism...makesthepossibledecodingof metaphor all the more dizzyingly impossible” because it simultaneously naturalizes the s	"A

この引用は、批評家"
Nagel 2020_p17_i1	Nagel 2020.pdf	17	inline	8		C	how did she not get pregnant until now?	ofPhiline’spregnancy.Unsurpris- ingly,PhilineisnotlikenedtotheVirginMary;insteadherloverFriedrich compares her to Maria Magdalena. In Philine’s case the miracle is not “how did she get pregnant?” but	IntheeighthbookofWilhelmMeister’sApprenticeship,Goethestages hisownannunciationofPhiline’spregnancy:“‘Philinecan’tletherselfbe seen, doesn’t even want to look at herself, for she is pregnant. You can’	C
Nagel 2020_p19_i1	Nagel 2020.pdf	19	inline	10		A	the real Eve, the progenitrix of the whole female race,	reatlyadmiredbyFlaubert.80 ThemixednatureofEmmaandPhilineisalsoreflectedinthewaythey are gendered (Charles Baudelaire called Bovary a “strange androgynous creature”).81 Likewise, we saw that Philine,	surrounds herself with hermaphroditic meta- phors bending gender categories. Philine is not simply woman—rather, hercharacterdisplaysalotoftraditionallymaletraitssuchassexualauton- omyand,followingGo	A
Nagel 2020_p19_i2	Nagel 2020.pdf	19	inline	8		A	spirit, through which (Philine) cozies up to us.	and,followingGoethe,“spirit(Geist)”(WMA,p.55).Inhisaggressive reviewof“EleutherieHolberg’sMelaniedasFindelkind,”GoethesetsPhiline apartfromanothersensualfemalecharacterreasoningthatthelatterlacks the	82 What instigated Goethe’scritiqueofHolberg(CarolinePaulus)was,accordingtoBecker- Cantarino, that not only Holberg was a female novelist but also that she 78. NaomiSchor,“ForaRestrictedThematics:Writ	A
Nagel 2020_p20_i1	Nagel 2020.pdf	20	inline	8		C	If I love you, what’s it to you?	za’s Ethics presumably had on his life: To be unselfish in everything, the most unselfish in love and friend- ship, was my highest pleasure, my maxim, my practice, so that this audacious later saying	[Wenn ich dich liebe, was geht’s dich an?] is more or less spoken from my heart.86 Notwithstanding his general misunderstanding of Spinoza (who is, after all, not invested in the idea of renunciation	"C

この引用は、ゲ"
Nagel 2020_p21_i1	Nagel 2020.pdf	21	inline	8	(WMA,p.139)	C	‘Andif I love you, what’s that to you?	agel / Slut-Shaming Metaphorologies cannotstrivethatGodshouldlovehiminreturn”withthequestion“‘IfI loveyou,what’sittoyou?’”88Thissentence“spokenfrommyheart”actu- ally goes backto Philine’s dry remark:	(WMA,p.139).Lukàcsdoesnotmissthescandalthat“ofallhischar- acters,Goetheputshismostinnersenseoflife—hismodeofrelatingtona- tureandtohumanbeings,theamordeiintellectualis,whichheadoptedina humanized fash	C
Neer 2019_p33_i1	Neer 2019.pdf	33	inline	10		A	a certain way of needing to see and to show.	iminatingbeholdingthatfiguresinUgetsuasthe assessment of pottery.77 At issue is not the propositional content these microactionsbetokensomuchasthemodeofattentiontheysolicit:aphro- nesis of beholding,	Witt- genstein’s analogy, in the epigraph to this article, to the discrimination of patterns on an unspooling ribbon is nicely apt to the case of Mizoguchi andhisstripsofcelluloid:“Butwhyinthecaseoft	"A

この引用は学術論文"
Neer 2019_p35_i1	Neer 2019.pdf	35	inline	11		A	another space of strug- gle, the space of an ethical practice.	, not of a deciphering knowledge (savoir), but of an awareness, vigilance, and attention.81 Thisconversionisbynomeansaretreatfromthepoliticalbut,asDavid- son himself has emphasized, the opening up of	82 Mizoguchi likewise opens up the possibility of a politics of the everyday as an artisanal labor that is also a self-forming activity: in a word, an ascesis. Thispoliticsisnot,initself,adequatetothe	"A

この引用は学術的な"
Neer 2019_p35_i2	Neer 2019.pdf	35	inline	23		A	both a strategic political struggle and an inventive ethical work are necessary in order to transform our relationship with others and with ourselves.	labor that is also a self-forming activity: in a word, an ascesis. Thispoliticsisnot,initself,adequatetothepresentcrisis,rightnowin 2018. But it is integral to any response—for, as Davidson insists,	83 A “total difference of Gestalt” seems an apt way to describe America’s cur- rent political division, and a vigilant attention to the distance between oneself and one’s aim is a necessary condition	"A

この引用は学術書の"
Newheiser 2020_p2_b0	Newheiser 2020.pdf	2	block	71		A	David Newheiser is a research fellow in the Institute for Religion and Criti- cal Inquiry at Australian Catholic University. His work explores the relation be- tween religious thought and secular politics, focusing especially on practices of self-critique. He is the author of Hope in a Secular Age: Deconstruction, Negative Theology, and the Future of Faith ( 2019 ). His current project considers the rela- tion between premodern miracles and democratic imagination.	),pp.88–112. 5. SeeJohnD.Caputo,ThePrayersandTearsofJacquesDerrida:ReligionwithoutReligion (Bloomington,Ind.,1997). 6. SeeMartinHägglund,RadicalAtheism:DerridaandtheTimeofLife(Stanford,Calif., 2008).	w in the Institute for Religion and Criti- cal Inquiry at Australian Catholic University. His work explores the relation be- tween religious thought and secular politics, focusing especially on practi	"A

この引用は、学術書"
Ng 2023_p2_b0	Ng 2023.pdf	2	block	58		0	Zhao Ng is a Presidential Postdoctoral Fellow at Nanyang Technological Uni- versity, Singapore, and a fellow at the Rothermere American Institute, Univer- sity of Oxford. She is the author of Djuna Barnes and Theology: Melancholy, Body, Theodicy ( 2022 ). Her work has also appeared in New Literary History, En- glish Literary History, Literature & Theology, and elsewhere.	athanJ.Timpano,“‘HisWretchedHand’:AubreyBeardsley,theGrotesqueBody, andVienneseModernArt,”ArtHistory40(June2017):554–81. 6. Barnes,lettertoColeman,30Oct.1938,DjunaBarnesPapers,seriesII,box3,folder12.	ral Fellow at Nanyang Technological Uni- versity, Singapore, and a fellow at the Rothermere American Institute, Univer- sity of Oxford. She is the author of Djuna Barnes and Theology: Melancholy, Body	A
Ng 2023_p13_i1	Ng 2023.pdf	13	inline	9		A	dwelling in the immediacy of this firmly held antithesis	erepulsedtofinditselfinthealienformoftheflesh and this flesh’s entrapment in the nets of meaning of the historical world. Caughtinthesecontrarybuffets,itisultimatelywithdrawnintotheeyeof the cyclone,	be- tweenemptyself-identityandexternalform,purespiritandextendedsub- stance,slowlyerodedawayinthe“madness”ofa“yearning”thatcannever besurmountednoryetmateriallyinitiated.Inthethousandlivesandthou- sa	"A

この引用は、哲学"
Ng 2023_p15_i1	Ng 2023.pdf	15	inline	29		C	Di- vine has repeated a hundred times that little gesture for detaching herself from the world. But, however far she may depart from it, the world calls her back.	of itself, never able to send in her roots into the flesh, into society, intohistory(OL,p.307).Caughtinthetragicbeatofinexistence,sheexfo- liatesintotheserialformsofthebodythatinthisworld—donotmatter:	Theangel is flown from existence and thrown back downon it: “Shehasspentherlifehurlingherselffromthetopofarock”—thatis,until herfinalexpirationindeath—“Nowthatshenolongerhasabody...she slipsoff[s’esqu	"C

この引用は、文学批"
Ng 2023_p16_i1	Ng 2023.pdf	16	inline	12		A	with the brain monitoring body position through careful accounting of motor commands,	to be conceptualized physiologically in the nineteenthcenturyasaformofmusclesensecapableofprovidingamotor mapofthebody.WhilesomeGermanphysiologistsputforwardacentral- ized model for this Muskelsinn,	Charles Sherrington in thelatenineteenthandearlytwentiethcenturiespresentedaconclusivecase foradecentralizedmodelofperipheralsensoryafferents.Thismodelcon- tinues to form the basis of our modern unde	"A

この引用は生理学的"
Ng 2023_p18_i1	Ng 2023.pdf	18	inline	18		A	We will understand thereby to what degree the interior life of Divine was different from Mignon’s interior life	.Such aself,releasedinamomentofpanic,screamsfey. Proprioceptionmeasuresandreplicatessimilarityasmuchasdifference. Genet writes, after presenting us with a proprioceptive reading of Mignon and Divine:	(OL, p. 267; trans. mod.).Mignon’s sturdiersenseofself,consolidated into theexistenceofa masculinepimp,issupportedbyaproprioceptivearchiveofotherkindred bodies.Thrownintoprison,hisbodyisfirstexhibite	"A

この引用は、学者による"
Ng 2023_p19_i1	Ng 2023.pdf	19	inline	15		C	‘Thatwhich,by virtueofhis pose, is most profoundlythat,that is,a jailed pimp smoking a cigarette, that is, himself’	antfleshthatgivesmean- ingtohisownandsustainsexistenceeveninthelimitexperienceofincar- ceration.Whenthenarratorasks—“Lyingonahardbedandsmoking,what couldhebe?”—theanswerisgiventhereforeasareiteration:	(OL, p. 266, 266–67). His counterfactual selves, inotherwords,willallberelocalizedontoaproprioceptivelyself-samebody. Notsofor Divine.Asthebeautiful soulthattriesonathousandbodies and never fully inh	C
Nordblad 2021_p2_b0	Nordblad 2021.pdf	2	block	53		A	Julia Nordblad is associate senior lecturer at the Department of History of Science andIdeas at Uppsala University. During spring 2018 she wasa visiting fellow at theMaxPlanck Sciences Po Centeron Copingwith Instability in MarketSocieties in Paris. She works on different historical aspects of the con- temporary ecological crisisandis currently working onthehistory of ecological economics.	oftheemergenceofclimatechangeasa scientificandpoliticalissue,seechap.1.SeealsoDaleJamieson,ReasoninaDarkTime:Why theStruggleagainstClimateChangeFailedandWhatItMeansforOurFuture(NewYork,2014), chap.2.	lecturer at the Department of History of Science andIdeas at Uppsala University. During spring 2018 she wasa visiting fellow at theMaxPlanck Sciences Po Centeron Copingwith Instability in MarketSociet	"A

この引用は、JULIA NORD"
Nordblad 2021_p11_i1	Nordblad 2021.pdf	11	inline	12		A	allows for masking the growing inconsistency between political talk, decisions, and actions.	withrespectto landuseandtherelianceonspecificandsuccessfulfuturetechnologicalde- velopment.39OliverGedenarguesthattheintroductionofnegativeemissions in the calculations used in the IPCC’s 2014 report	40 To rely on nonexistent technologies means “establishing a kind of carbon debt tobepaidbacklaterinthecentury,”althoughnoneofthemeasuresnecessary susceptibletopovertybyuptoseveralhundredmillionby2050	"A

**理由：**
引用"
Nordblad 2021_p12_i1	Nordblad 2021.pdf	12	inline	14	(CC, p. 8)	A	population size, economic activity, lifestyle, energy use, land use patterns, technology and climate policy	paymentofthedebtpossiblearebeingtaken.41Further,because the RCPs represent future greenhouse gas concentrations in the atmo- sphere,theyarebasedonestimationsaboutthefactorsthatdriveemissions, such as	(CC, p. 8). The scenarios thus blend modellings of the climate system’s reaction to different concentra- tionsofgreenhousegasesintheatmospherewithpolitical,social,andeco- nomicpresumptionsaboutthefut	A
Nordblad 2021_p13_i1	Nordblad 2021.pdf	13	inline	25		A	that are thought to hold the risk of reaching critical tipping points under climate change, and that can resultinor beassociated withmajor shiftsin the climate system,	secu- rity associated with the locations of different tipping points, but the IPCC concludesthattheriskfor“largescalesingularevents,”forexampleirrevers- ible loss of ice from the Greenland ice sheet,	is mod- erateat1degreeCelsius ofwarming,andhighat2.5degrees Celsius.46 Intemporalterms,climatechangecanenterintowhatIcallatemporality of unfolding, a mode in which game-changing events have taken on	A
Oksala 2023_p10_i1	Oksala 2023.pdf	10	inline	10		A	the efficiency and skill of the producers of a product	tFoucaultclaimstoborrowfromMarxistheidea thatthespecificandlocalformsofpowerthatMarxfindsinworkshopsand factoriesdonothavethesimplefunctionofprohibition.Rather,theiressen- tial function is to produce	(“M”). As noted earlier, tracing this process of subjectivation wasacentralaiminFoucault’sThePunitiveSocietylectures,andFoucault formulatesitalsopithilyinthelecture“TruthandJuridicalForms,”deliv- ere	"A

この引用は、フーコ"
O’Neill 2023_p2_b0	O’Neill 2023.pdf	2	block	39		A	D. Cuong O ’ Neill is associate professor in the Department of East Asian Languages and Cultures at the University of California, Berkeley. His current book project traces an emergent inter-medial history of the 3 . 11 triple disaster.			A
Palacios 2019_p2_b0	Palacios 2019.pdf	2	block	81		A	Carlos Palacios is a social theorist with an interdisciplinary orientation interested in self-critical approaches to development, human rights, global citizenship, humanism, and humanitarian intervention. His work has recently appeared in Journal of Political Power and History of the Human Sciences. Currently, he is working on a monograph titled Painfully Humanitarian: Modernity ’ s Internal Struggle with its own Radicalism in the context of an honorary postdoctoral fellowship at Macquarie University ’ s Department of Sociology, where he also obtained his PhD.	emics,Politics,andProblematizations,”interviewbyPaulRabinow,trans.LydiaDavis,in Ethics:SubjectivityandTruth,vol.1ofEssentialWorksofFoucault1954–1984,trans.Davis etal.,ed.Rabinow[NewYork,1997],p.118).	t with an interdisciplinary orientation interested in self-critical approaches to development, human rights, global citizenship, humanism, and humanitarian intervention. His work has recently appeared	"A

この引用は、CARLOS P"
Palacios 2019_p3_i1	Palacios 2019.pdf	3	inline	14	(“DN,”p.19)	A	to be just and by his justice to ward off the ascription of ‘evil,’	llyuniqueabout thisargumentisthattoconvincehisreadersthatahumanitarianjusticeis right,Diderotself-consciouslyinvokesaskepticalHobbesianfigure.Here- fers us to an impassioned man who, although wishing	still has no problem with actingonhismundanepassionsbecausehesuspectsthatintheendevery- oneisfreetodothesame(“DN,”p.19).“Who,amongyou,onthevergeof death,”theskepticalinterlocutorisimaginedascarefully	"A

この引用は、DIDE"
