filename	page_num	fn_num	fn_text
Tu 2024.pdf	14	43	Strauss,PhilosophyandLaw:ContributionstotheUnderstandingofMaimonidesandHis Predecessors(Albany,N.Y.,1995),p.
Tu 2024.pdf	14	44	"LiuXiaofeng,""Weishuyuzuopairujiaoshi""(緯書與左派儒教士,ApocryphalWritings andLeftistConfucianPriests),inRujiaoyuminzuguojia,p.2."
Tu 2024.pdf	15	45	SeeBenjaminAldesWurgaft,ThinkinginPublic:Strauss,Levinas,Arendt(Philadelphia, 2016),pp.7–
Tu 2024.pdf	15	46	SeeGanYang,Zhengzhizherenshitelaoshi.
Tu 2024.pdf	15	47	"ForacomparisonproposedbyToddGitlin,see""MarchingontheEnglishDepartment WhiletheRightTooktheWhiteHouse,""TheTwilightofCommonDreams:WhyAmericais WrackedbyCultureWars(NewYork,1995),pp.126–"
Tu 2024.pdf	15	48	"KarlMarx,""AContributiontotheCritiqueofHegel's'PhilosophyofRight,'""inCri- tiqueofHegel's'PhilosophyofRight',""trans.AnnetteJolinandJosephO'Malley,ed.O'Malley (NewYork,1970),p.137."
Tu 2024.pdf	16	49	"QuotedinMichaelLoewe,DongZhongshu:A""Confucian""HeritageandtheChunqiu Fanlu(Boston,2011),p."
Tu 2024.pdf	16	50	GanYang,TongSantong(通三統,UnifyingThreeHeritages)(Beijing,2007),p.
Tu 2024.pdf	16	51	"LiuXiaofeng,""Rujiagemingjingshenyuanliukao""(儒家革命精神源流考,AnInvestiga- tionoftheRevolutionarySpiritofConfucianism),inRujiaoyuminzuguojia,p.116."
Tu 2024.pdf	17	52	"SeeMaoZedong,""BeatBacktheAttacksoftheBourgeoisRightists,""inSelectedWorks ofMaoTse-Tung,5vols.(Beijing,1965–77):5:457–"
Tu 2024.pdf	17	53	HuaiyinLi,ReinventingModernChina:ImaginationandAuthenticityinChineseHistori- calWriting(Honolulu,2013),pp.132,
Tu 2024.pdf	17	54	LuJiandong,ChenYinkedezuihouershinian(陳寅恪的最後二十年,TheLastTwenty YearsofChenYinke)(Beijing,1995),p.247.
Tu 2024.pdf	18	55	SeeFredericWakeman,TheGreatEnterprise:TheManchuReconstructionofImperialOr- derinSeventeenth-CenturyChina,2vols.(Berkeley,1985).
Tu 2024.pdf	18	56	"Wai-yeeLi,""Introduction,""inTraumaandTranscendenceinEarlyQingLiterature,ed. WiltL.Idema,Wai-YeeLi,andEllenWidmer(Cambridge,Mass.,2006),p.2;hereafterabbre- viated""I."""
Tu 2024.pdf	18	57	QuotedinWai-yeeLi,WomenandNationalTraumainLateImperialChineseLiterature (Cambridge,Mass.,2014),p.387;hereafterabbreviatedWT.
Tu 2024.pdf	19	58	SeeDavidDer-weiWang,Houyiminxiezuo(后遺民寫作,PostloyalistWriting)(Taipei, 2007),p.6,andWT,p.
Tu 2024.pdf	19	59	"OnChen'sculturalloyalism,seeYuYing-shih,""LunChenYinkedexueshujingshenhe wannianxinjing""(論陳寅恪的學術精神和晚年心境,OntheScholarlySpiritandLateStyleof ChenYinke),inChenYinkewannianshiwenshizheng(陳寅恪晚年詩文釋證,AnInterpretation ofChenYinke'sLatePoetryandEssays)(Taipei,1984),pp.1–"
Tu 2024.pdf	19	60	"SeeWen-hsinYeh,""HistorianandCourtesan:ChenYinkeandtheWritingofLiuRushi Biezhuan,""EastAsianHistory27(June2004):63."
Tu 2024.pdf	20	61	"SeeWai-yeeLi,""NostalgiaandResistance:GenderandthePoetryofChenYinke,""in HsiangLecturesonChinesePoetry,ed.GraceS.Fong,8vols.(Montreal,2015),7:"
Tu 2024.pdf	20	62	"YuYing-shih,""ShilunChenYinkedeshixuesanbian,""p."
Tu 2024.pdf	20	63	ChenYinke,LiuRushibiezhuan,1:4.
Tu 2024.pdf	21	64	"SeeYuYing-Shih,""Gudianyujindianzhijian""(古典與今典之間,BetweenClassicRefer- encesandContemporaryEvents),inChenYinkewannianshiwenshizheng,pp.163–"
Tu 2024.pdf	21	65	"QuotedinWai-yeeLi,""NostalgiaandResistance,""p."
Tu 2024.pdf	21	66	"CentralCommitteeoftheChineseCommunistParty,""Guanyuzhengfengyundongde zhishi""(中國共產黨中央委員會關於整風運動的指示,TheParty'sInstructionontheRectification Movement),Renminribao(人民日報,People'sDaily),1May1957p."
Tu 2024.pdf	21	67	"LiTuo,""ResistingWriting,""trans.MaryScoggin,inPolitics,IdeologyandLiteraryDis- courseinModernChina:TheoreticalInterventionsandCulturalCritique,trans.Scoggin,ed.Liu KangandXiaobingTang(Durham,N.C.,1993),p.275."
Tu 2024.pdf	22	68	"SusanneKrasmann,""SecrecyandtheForceofTruth:CounteringPost-truthRegimes,"" CulturalStudies33(July2019):691–"
Tu 2024.pdf	22	69	"SeeJacquesDerrida,""HowtoAvoidSpeaking:Denials,""trans.KenFrieden,inLan- guagesoftheUnsayable:ThePlayofNegativityinLiteratureandLiteraryTheory,ed.Sanford BudickandWolfgangIser(NewYork,1989),pp.16–17."
Tu 2024.pdf	23	70	"SeeSebastianVeg,""TheRiseofChina'sStatistIntellectuals:Law,Sovereignty,and 'Repoliticization,'""ChinaJournal82(July2019):23–"
Tu 2024.pdf	23	71	"PeterE.Gordon,""HeideggerinBlack,""NewYorkReviewofBooks,9Oct.2014,www .nybooks.com/articles/2014/10/09/heidegger-in-black/"
Tu 2024.pdf	23	72	Tanguay,LeoStrauss,pp.3–
Tu 2024.pdf	23	73	"Lilla,""TheClosingoftheStraussianMind,""NewYorkReviewofBooks,4Nov.2004, www.nybooks.com/articles/2004/11/04/the-closing-of-the-straussian-mind/"
Tu 2024.pdf	23	74	Seeibid.
Vaughn 2024.pdf	1	1	SeeJohnLocke,SecondTreatiseofGovernment,ed.C.B.Macpherson(Indianapolis,Ind., 1980). CriticalInquiry,volume50,number3,Spring2024. ©2024TheUniversityofChicago.Allrightsreserved.PublishedbyTheUniversityofChicagoPress.https://doi.org/10.1086/728935
Vaughn 2024.pdf	4	2	"See,forexample,DelftHydraulics/DelftGeotechnics,draftof""InvestigationofSlipFail- uresatHenriettaandAnnaRegina""(1996),repository.tudelft.nl/islandora/object/uuid :0bc9b792-6349-4e43-8045-929470d0baea/datastream/OBJ/download"
Vaughn 2024.pdf	4	3	BathshebaDemuth,FloatingCoast:AnEnvironmentalHistoryoftheBeringStrait(New York,2019),p.
Vaughn 2024.pdf	4	4	Ibid.,p.
Vaughn 2024.pdf	4	5	"See""TheDutchDisease,""Economist,26Nov.1977,pp.82–"
Vaughn 2024.pdf	4	6	"SeeEdouardMienandMichaëlGoujon,""40YearsofDutchDiseaseLiterature:Lessons forDevelopingCountries,""ComparativeEconomicStudies64(Sept.2022):351–83."
Vaughn 2024.pdf	5	7	"PatrickWolfe,""SettlerColonialismandtheEliminationoftheNative,""JournalofGeno- cideResearch8(Dec.2006):"
Vaughn 2024.pdf	5	8	Thesepercentagesarederivedfromthelastcompletedcensusin2012.
Vaughn 2024.pdf	6	9	"SeeElenaPanaritisandAngeloKostopoulos,""GuyanaPropertyRightsStudy""(2010), publications.iadb.org/publications/english/viewer/Guyana-Property-Rights-Study.pdf"
Vaughn 2024.pdf	6	10	TheMinistryofPublicWorksreferstothestate-sponsoredagencythatemployeesengi- neersresponsibleforseadefense.Between2014–2020theagencywascalledtheMinistryof PublicInfrastructure.
Vaughn 2024.pdf	6	11	"SeeLindaJohnson-Bhola,""EffectsofRuralLandTenureSystemonMangrovesManage- mentinCorentyne,Guyana,""inLandUseChangeandSustainability,ed.SethAppiah-Opoku (London2020),www.intechopen.com/chapters/69702"
Vaughn 2024.pdf	6	12	"DavidLees,FrancoisMarieJosephWernerur,andMurrayCharlesSimpson,""Strategic EnvironmentalAssessmentoftheSeaDefencesSectorPolicyinGuyana""(2009):112."
Vaughn 2024.pdf	7	16	"See,forexample,UditiSen,""DevelopingTerraNullius:Colonialism,Nationalism,andIndi- geneityintheAndamanIslands,""ComparativeStudiesinSocietyandHistory59(Oct.2017):944–"
Vaughn 2024.pdf	7	17	"See,forexample,DanieBrockingtonandJamesIgoe,""EvictionforConservation:A GlobalOverview,""Conservation&Society4(July–Sept.2006):424–"
Vaughn 2024.pdf	7	18	"SeePaulCorcoran,""JohnLockeonNativeRight,ColonialPossession,andtheConcept ofVacuumdomicilium,""EuropeanLegacy23,no.3(2018):225–50."
Vaughn 2024.pdf	8	19	OnBarak,PoweringEmpire:HowCoalMadetheMiddleEastandSparkedGlobalCar- bonization(Oakland,Calif.,2020),p.
Vaughn 2024.pdf	8	20	Ibid,p.
Vaughn 2024.pdf	8	21	TiffanyLethaboKing,TheBlackShoals:OffshoreFormationsofBlackandNativeStudies (Durham,N.C.,2019),p.
Vaughn 2024.pdf	8	22	"StuartBenner,""WhyTerraNullius?AnthropologyandPropertyLawinEarlyAustralia,"" LawandHistoryReview23(Spring2005):131."
Vaughn 2024.pdf	9	23	"SeeLilaAbu-Lughod,""ImaginingPalestine'sAlter-Natives:SettlerColonialismandMu- seumPolitics,""CriticalInquiry47(Autumn2020):1–"
Vaughn 2024.pdf	9	24	Ibid.,p.
Vaughn 2024.pdf	9	25	Seeibid.
Vaughn 2024.pdf	9	26	HughRaffles,TheBookofUnconformities:SpeculationsonLostTime(NewYork,2020), p.5.
Vaughn 2024.pdf	10	27	"JanetteBulkan,""'OriginalLordsoftheSoil'?TheErosionofAmerindianTerritorial RightsinGuyana,""EnvironmentandHistory22(Aug.2016):"
Vaughn 2024.pdf	10	28	RichardSchomburgk,TravelsinBritishGuiana1840–1844,trans.anded.WalterE.Roth, 2vols.(Georgetown,Guyana,1922),1:
Vaughn 2024.pdf	10	29	ShonaN.Jackson,CreoleIndigeneity:BetweenMythandNationintheCaribbean(Min- neapolis,2012),p.
Vaughn 2024.pdf	10	30	DenisWilliams.PrehistoricGuiana(Miami,2003),p.
Vaughn 2024.pdf	10	31	CliffordEvansandBettyJ.Meggers,ArcheologicalInvestigationsinBritishGuiana, SmithsonianInstitutionBureauofAmericanEthnologyBulletin177(Washington,D.C.,1960):179.
Vaughn 2024.pdf	11	32	"SeeNeilL.Whitehead,""NativeAmericanCulturesalongtheAtlanticLittoralofSouth America,1499–1650,""ProceedingsoftheBritishAcademy81(1993):"
Vaughn 2024.pdf	11	33	"W.EdwardsandK.Gibson,""AnEthnohistoryofAmerindiansinGuyana,""Ethnohistory 26(Spring1979):"
Vaughn 2024.pdf	11	34	SeeWimKlooster,TheDutchMoment:War,Trade,andSettlementintheSeventeenth- CenturyAtlanticWorld(Ithaca,N.Y.,2016).
Vaughn 2024.pdf	11	35	"SeeV.ChrisLakhan,""PlanningandDevelopmentExperiencesintheCoastalZoneof Guyana,""Ocean&CoastalManagement22,no.3(1994):"
Vaughn 2024.pdf	11	36	SeeTimothyMitchell,RuleofExperts:Egypt,Techno-Politics,Modernity(Berkeley,2002).
Vaughn 2024.pdf	12	37	"GordonE.A.Gill,""DoingtheMinjeMama:AStudyintheEvolutionofanAfrican/Afro- CreoleRitualintheBritishSlaveColonyofBerbice,""Wadabagei12(Fall2009):"
Vaughn 2024.pdf	12	38	"SeeAlexvanStipriaan,""Watramama/MamiWata:ThreeCenturiesofCreolizationofa WaterSpiritinWestAfrica,SurinameandEurope,""Matatu27/28(2003):323–37,"
Vaughn 2024.pdf	12	39	"SeeJamesAndrewWhitaker,""WaterMamasamongtheMakushiinGuyana,""Folklore 131(Mar.2020):34–54."
Vaughn 2024.pdf	13	40	"SeeAlexanderWinter,""OurMuddyShores,""Timehri2(June1883):1–11;myemphasis."
Vaughn 2024.pdf	13	41	WalterRodney,AHistoryoftheGuyaneseWorkingPeople,1881–1905(Baltimore,1981), p.
Vaughn 2024.pdf	13	42	Ibid.,p.
Vaughn 2024.pdf	13	43	SeeGovernmentofGuyana,MinistryofFinance.NationalDevelopmentStrategy (Georgetown,Guyana,1999),finance.gov.gy/wp-content/uploads/2017/06/nds.pdf
Vaughn 2024.pdf	13	44	SeeGeraldO.Case,CoastErosionProtectionWorks:OntheCaseSysteminBritishGui- ana(NewYork,1920).
Vaughn 2024.pdf	14	45	NetherlandsEngineeringConsultants,ReportonSeaDefenceStudies(TheHague,1972), p.
Vaughn 2024.pdf	14	46	Seeibid.p.
Vaughn 2024.pdf	14	47	Foranextendedanalysisabouttherelationbetweentheengineeringsciencesandsocial- isminGuyana,seeSarahE.Vaughn,EngineeringVulnerability:InPursuitofClimateAdaptation (Durham,N.C.,2022).
Vaughn 2024.pdf	14	48	"SeeMarkPelling,""ThePoliticalEcologyofFloodHazardinUrbanGuyana,""Geoforum 30(Aug.1999):249–61."
Vaughn 2024.pdf	15	50	"SeeOmatoyoK.Dalrymple,""Sea-LevelRiseImplicationsfortheCoastofGuyana: SeawallsandMuddyCoasts,""unpublishedworkingpaperpresentedattheFourthLatinAmeri- canandCaribbeanConferenceforEngineeringandTechnology,Mayagüez,PuertoRico,21– 23June2006."
Vaughn 2024.pdf	15	51	PhilipAllsop,interviewwithauthor,15Mar.2009.
Vaughn 2024.pdf	15	52	"IvelawLloydGriffith,""Oil,Water,andClimateChangeintheGuyana-SurinameBasin,"" GlobalAmericans,11May2022,theglobalamericans.org/2022/05/oil-water-and-climate-change -in-the-guyana-suriname-basin/;myemphasis."
Vaughn 2024.pdf	16	53	"SeeGaulbertSutherland,""BKQuarryinRecordBlasts,""StabroekNews,14Dec.2009, www.stabroeknews.com/2009/12/14/news/guyana/bk-quarry-in-record-blasts/"
Vaughn 2024.pdf	17	54	"CharlesBaudelaire,""ThePainterofModernLife,""in""ThePainterofModernLife""and OtherEssays,trans.anded.JonathanMayne(NewYork,1970),p.9."
Vaughn 2024.pdf	18	55	GlenSeanCoulthard,RedSkin,WhiteMasks:RejectingtheColonialPoliticsofRecogni- tion(Minneapolis,2014),p.
Vaughn 2024.pdf	18	56	Ibid.,p.14.
Vaughn 2024.pdf	19	57	Braithwaite,interviewwithauthor,15July2019.
Vaughn 2024.pdf	19	58	"See""GuyanaOilandGasCapacityBuildingProject(P166730)ConsultancyforaCost RecoveryAuditinGuyana,""MinistryofNaturalResources,11Oct.2018,nre.gov.gy/2018/10/11 /guyana-oil-and-gas-capacity-building-project-p166730-consultancy-for-a-cost-recovery-audit-in -guyana/"
Vaughn 2024.pdf	20	59	JefferyJeromeCohen,Stone:AnEcologyoftheInhuman(Minneapolis,2015),p.
Vaughn 2024.pdf	20	60	"ForthisextendedargumentandanalysisinaHalliburtonnewsletterforwhythisisthe case,seeChristineYallupandJamesScotchman,""BasinModellingOffshoreGuyana:Predicting SourceRockRisk,""ExplorationInsights(November2018):13–"
Vaughn 2024.pdf	20	61	"LaurentianResearch,""TheGuyana-SurinameBasin,""SeekingAlpha,14Feb.2019, seekingalpha.com/article/4240592-guyana-suriname-basin-emerging-petroleum-province"
Vaughn 2024.pdf	20	62	"WorthCottonIIIetal.,abstractto""ExxonEntryintotheGuyana-SurinameBasin:A HistoricalLookbackintoGeneticBasinAnalysisandItsApplication,""SearchandDiscovery,20July 2020,searchanddiscovery.com/abstracts/html/2019/suriname-90361/abstracts/2019.GTW.Surina me.15.html"
Vaughn 2024.pdf	21	63	"YallupandScotchman,""BasinModellingOffshoreGuyana,""p."
Vaughn 2024.pdf	21	64	Braithwaite,interviewwithauthor.
Vaughn 2024.pdf	21	65	"SeeJasonW.Moore,""TheRiseofCheapNature,""inAnthropoceneorCapitalocene:Na- ture,History,andtheCrisisofCapitalism,ed.Moore(Oakland,Calif.,2016),pp.78–115."
Vaughn 2024.pdf	22	66	HeidiGillette,interviewwithauthor,20July2019.
Vaughn 2024.pdf	23	67	"SeeCarloGinzburg,""Microhistory:TwoorThreeThingsThatIKnowaboutIt,""in ThreadsandTraces:TrueFalseFictive,trans.AnneC.TedeschiandJohnTedeschi(Berkeley, 2012),pp.193–214."
Veg 2020.pdf	1	1	"CliffordGeertz,""Centers,KingsandCharisma:ReflectionsontheSymbolicsofPower,"" inLocalKnowledge:FurtherEssaysinInterpretiveAnthropology(NewYork,1983),p."
Veg 2020.pdf	1	2	"SeeHaunSaussy,""MusicandEvil:ABasisofAestheticsinChina,""CriticalInquiry46 (Spring2020):482–"
Veg 2020.pdf	1	95	CriticalInquiry46(Spring2020) ©2020byTheUniversityofChicago.00093-1896/20/4603-0005$10.00.Allrightsreserved.
Veg 2020.pdf	3	11	"LuXunusedthetermjujue(chewing)todenouncetheenjoymentderivedbyreaders fromtheaestheticizationofotherpeople'ssufferings;see,forexample,LuXun,""NewYear's Wishes""(Zhufu)and""TheLoner""(Guduzhe),Wandering(Panghuang),vol.2ofLuXunQuanji (CompleteWorksofLuXun)(Beijing,2005),pp.18,"
Veg 2020.pdf	3	12	"PerryLink,forexample,discussesMoYan's""dafthilarity""(PerryLink,""DoesThis WriterDeservethePrize?""NewYorkReviewofBooks,6Dec.2012,www.nybooks.com/articles /2012/12/06/mo-yan-nobel-prize/)"
Veg 2020.pdf	4	13	"MichaelWarner,""PublicsandCounterpublics(AbbreviatedVersion),""QuarterlyJournal ofSpeech88(Nov.2002):413;hereafterabbreviated""P."""
Veg 2020.pdf	5	14	SeeJürgenHabermas,TheStructuralTransformationofthePublicSphere:AnInquiryinto aCategoryofBourgeoisSociety,trans.ThomasBurgerandFrederickLawrence(Cambridge, Mass.,1990),p.36;hereafterabbreviatedS.
Veg 2020.pdf	5	15	See James Scott, Domination and the Arts of Resistance: Hidden Transcripts (New Ha- ven, Conn., 1990).
Veg 2020.pdf	5	16	"CraigCalhoun,""HabermasandthePublicSphere,""inHabermasandthePublicSphere, ed.Calhoun(Cambridge,Mass.,1992),p.37."
Veg 2020.pdf	6	8	"O S p e e e ni L n e g o o O f u a - C fa r n iti L c e a e l , S "" p P a i c p e i : n A gk D o i n sc g u ji s a s n io d n e S k ta a r ic ti h n u g an fr g o — m c t o h n e g S S h h e e n n b b a a o o's d""e Fr 'Z ee iy T ou al t k a""n' C t o an l- qi"" umn),ErshiyiShiji19(Oct1993):39–"
Veg 2020.pdf	6	19	Forexample,ChenTuiinLieShitoujiyuzibushuo(ClassifyingtheStoryoftheStone AmongthePhilosophers)discussesthenovelinthecontextoftheoriesofthesocialcontract anddemocraticparticipationinthelateQing;seeYiSu,Hongloumengjuan,vol.1ofGudian wenxueyanjiuziliaohuibian(Taipei,1981),p.169.MythankstoHaunSaussyfordrawing myattentiontothissource.
Veg 2020.pdf	6	20	"HaiyanLee,""AlltheFeelingsThatAreFittoPrint:TheCommunityofSentimentand theLiteraryPublicSphereinChina,1900–1918,""ModernChina27(July2001):293,301."
Veg 2020.pdf	7	21	SeeScott,DominationandtheArtsofResistance,pp.115–17.ThisrecallsScott'sexample ofhowtheuseofreligiouslanguageallowedopendiscussionstotakeplaceincodedform aboutthelegitimacyofslavery.
Veg 2020.pdf	7	22	"HansRobertJauss,""LiteraryHistoryasaChallengetoLiteraryTheory,""NewLiterary History2(Autumn1970):8,37.SeealsoJauss,KleineApologiederästhetischenErfahrung:mit kunstgeschichtlichenBemerkungenvonMaxImdahl(Konstanz,1972)."
Veg 2020.pdf	8	23	LuXun,AhQ—TheRealStory,inDiaryofaMadmanandOtherStories,trans.William A.Lyell(Honolulu,Hawaii,1990),p.172;trans.mod.;hereafterabbreviatedA.
Veg 2020.pdf	8	24	"JoanJudge,""PublicOpinionandtheNewPoliticsofContestationintheLateQing, 1904–1911,""ModernChina20(Jan.1994):64.Thecitationisfroma1908articlepublishedin theEasternTimes(Shibao)."
Veg 2020.pdf	9	25	Quotedinibid.,p.
Veg 2020.pdf	9	26	ThesecitationsaremoreliteraltranslationsoftheChineseoriginal(LuXun,vol.1of LuXunQuanji,p.534).
Veg 2020.pdf	9	27	"Forasimilardiscussion,seeDavidDer-weiWang,""CrimeorPunishment?OntheFo- rensicDiscourseofModernChineseLiterature,""inTheMonsterthatIsHistory:History,Vio- lence,andFictionalWritinginTwentieth-CenturyChina(Berkeley,2004),pp.41–76."
Veg 2020.pdf	10	28	"LuXun,""Wenyiyuzhengzhideqitu""(TheForkingPathsofArtandPolitics),invol.7 ofLuXunQuanji,(Beijing,2005),p."
Veg 2020.pdf	10	29	"LuXun,""Nuolazouhouzenyang""(WhatHappensAfterNoraLeaves),invol.1ofLu XunQuanji,p."
Veg 2020.pdf	10	30	"LuXun,""DaXizhoukanbianzhexin""(ReplytotheEditorofTheatre),invol.6ofLu XunQuanji,pp.149–"
Veg 2020.pdf	10	31	"Zhou'sreviewofAhQ,publishedinMarch1922intheChenbaosupplement,isquoted atlengthinEvaShanChou,""LearningtoReadLuXun1918–1923:TheEmergenceofaReader- ship,""ChinaQuarterly172(Dec.2002):1058.ShefurtherpointsoutthatMaoDunalsowrotein ""ReadingNahan"":""ifwereflectuponourselves,wecannothelpbutsuspectthatinourown selveswearecarryinganelementof'AhQ-ism'""(p.1061)."
Veg 2020.pdf	11	32	"RetranslatedfromtheChineseoriginalquotedinGregoryArthurLloyd,""TheTwo- StoriedTeahouse:ArtandPoliticsinLaoShe'sPlays""(PhDdiss.,UniversityofCalifornia, Berkeley,2000),p."
Veg 2020.pdf	11	33	"LaoShe,""DafuyouguanChaguandejigewenti""(AnswerstoaFewQuestionsabout Teahouse),inChaguan.Longxugou(Teahouse.DragonBeardDitch)(Beijing,1994),p."
Veg 2020.pdf	11	34	LaoShe,Chaguan,p.
Veg 2020.pdf	11	35	"SeeTimothyBrook,""Auto-OrganizationinChineseSociety,""inCivilSocietyinChina, ed.TimothyBrookandMichaelFrolic(Armonk,N.Y.,1997),pp.19–45."
Veg 2020.pdf	12	36	"SeeShaTing,""ZaiQixiangjuchaguanli""(IntheHouseofFragranceTeahouse),(Zai Qixiangjuchaguanli),(Guangzhou,2011)."
Veg 2020.pdf	12	37	"MarstonAnderson,""BeyondRealism,""TheLimitsofRealism,p.192.Ialsoborrow Anderson'stranslationsofthetitleandnames."
Veg 2020.pdf	13	38	SeeLloyd,Two-StoriedTeahouse,pp.302–
Veg 2020.pdf	13	39	"Onacomparabletopic(thestagingoftheplayRedFlagSong,whichdealscriticallywith thecollectivizationofsmallfactoriesafter1949),seeYingQian,""TheShopfloorasStage:Pro- ductionCompetition,Democracy,andtheUnfulfilledPromiseofRedFlagSong,""ChinaPer- spectives2(June2015):7–"
Veg 2020.pdf	13	40	"SeeLiuFangquanetal.,""PingLaoShedeChaguan""(ACritiqueofLaoShe'sTeahouse), Dushu53(1959):6–8.ThemonthlyDushuwasdiscontinuedduringtheCulturalRevolution andreestablishedin1979."
Veg 2020.pdf	13	41	"LaoShe,""Ziyouyuzuojia""(FreedomandtheWriter),invol.14ofLaosheQuanji(Bei- jing,1999),pp.643."
Veg 2020.pdf	14	42	"LiuFangquan,etal.,""PingLaoShedeChaguan,""p.7.Inanamusingrepetition,the criticHeXinattackedXuXing'savant-gardenovellaVariationswithoutaThemeinDushuin 1985,highlightingtheneedtoopposetheOblomovsofChineseliterature;seeGeremieBarmé's introductiontoHeXin,""AWordofAdvicetothePolitburo,""TheAustralianJournalofChi- neseAffairs23(Jan.1990):52.IamgratefultoGeremieBarméforpointingoutthisanalogy."
Veg 2020.pdf	14	43	"SeeLiuQingfengandHuangPing,""Gongkaideqingshuyu70niandai""(OpenLoveLet- tersandthe1970s),ShanghaiWenhua,no.3(2009),web.archive.org/web/20181205103805/http: /xinpiping.com/?page_id=236"
Veg 2020.pdf	15	44	SeeYangJian,1966-1976dedixiawenxue(UndergroundLiteraturefrom1966to1976),(Bei- jing,2013).SeealsoShaoJiang,CitizenPublicationsinChinabeforetheInternet(NewYork,2015).
Veg 2020.pdf	15	45	"SeeSongYongyi,""AGlanceattheUndergroundReadingMovementDuringtheCul- turalRevolution,""JournalofContemporaryChina16(May2007):"
Veg 2020.pdf	15	46	QuotedinJinFan,Gongkaideqingshu(OpenLoveLetters)(Beijing,1981),p.55;here- afterabbreviatedG.
Veg 2020.pdf	16	47	Ruoxiaominzuwasapopularnotionatthebeginningofthetwentiethcentury.LuXun andZhouZuoreneditedavolumeoftranslationsoffictionfromoppressednationsin1909; seeYuwaixiaoshuoji,ed.LuXunandZhouZuoren(Shanghai,1929).
Veg 2020.pdf	17	48	SeeYanLianke,Sishu(TheFourBooks)(Taipei,2010)
Veg 2020.pdf	17	49	Seeibid.,p.
Veg 2020.pdf	17	50	"See,inEnglish,YanLianke,""OnChina'sState-SponsoredAmnesia,""NewYorkTimes, 1Apr.2013,www.nytimes.com/2013/04/02/opinion/on-chinas-state-sponsored-amnesia.html"
Veg 2020.pdf	18	51	"SeeWangBinbin,""YanLiankedeSishu""(YanLianke'sFourBooks),XiaoshuoPinglun 2 (Apr. 2011): 18–"
Veg 2020.pdf	18	23	"See also Chen Xiaoming, ""'Zhenjing' yu lishi chuangshang de qiangdu. Yan Lianke xiaoshuo xushi fangfa tantao"" (""Shock"" and the Strength of Historical Trauma: A Discussion of Narrative TechniqueinYan Lianke's Fiction), Dangdai Zuojia pinglun 5 (Oct. 2013):22–30, and SunYu, ""Xiezuodepantu"" in Xiezuo de pantu (TheWriter as Traitor) (Beijing, 2013): 125–137."
Wang 2020.pdf	1	1	LiZehou,Meidelicheng(美的歷程,ThePathofBeauty)(Beijing,1981),p.
Wang 2020.pdf	1	2	"QuotedinHaunSaussy,""MusicandEvil:ABasisofAestheticsinChina,""CriticalInquiry 46(Spring2020):"
Wang 2020.pdf	1	483	CriticalInquiry46(Spring2020) ©2020byTheUniversityofChicago.00093-1896/20/4603-0003$10.00.Allrightsreserved.
Wang 2020.pdf	3	6	ForadetaileddiscussionofthehistoricalconditionsforChinesereadingsofWesternaes- thetics,seeBanWang,TheSublimeFigureofHistory:AestheticsandPoliticsinTwentiethCentury China(Stanford,Calif.,1997).
Wang 2020.pdf	3	7	"BanWang,""UseinUselessness:HowWesternAestheticsMadeChineseLiteratureMore Political,""inACompaniontoModernChineseLiterature,ed.YingjinZhang(Malden,Mass., 2016),p."
Wang 2020.pdf	3	8	"RaymondWilliams,""Aesthetic,""Keywords(NewYork,2015),p.2."
Wang 2020.pdf	4	9	FriedrichSchiller,OntheAestheticEducationofMan,trans.ReginaldSnell(Mineola, N.Y.,2004),p.
Wang 2020.pdf	4	10	TerryEagleton,TheIdeologyoftheAesthetic(Malden,Mass.,1990),p.13;hereafter abbreviatedI.
Wang 2020.pdf	5	11	"JacquesRancière,""ThePoliticsofLiterature,""SubStance33,no.1(2004):10–"
Wang 2020.pdf	5	12	"SeePaulineYuandTheodorHuters,""TheImaginativeUniverseofChineseLiterature,"" inChineseAestheticsandLiterature:AReader,ed.CorinneH.Dale(Albany,N.Y.,2004),p.3."
Wang 2020.pdf	6	14	Tianxiawasamoralandpoliticalmodeofgovernancethatcoveredallpeopleandre- gionswithintheempire.ForcontemporarydiscussionsoftianxiagovernanceandChinesecos- mopolitanism,seeChineseVisionsofWorldOrder:Tianxia,Culture,andWorldPolitics,ed.Ban Wang(Durham,N.C.,2017).
Wang 2020.pdf	6	15	"LiangQichao,""Lunxiaoshuoyuqunzhizhiguanxi,""p."
Wang 2020.pdf	6	16	Ibid.,p.
Wang 2020.pdf	6	17	C.T.Hsia,C.T.HsiaonChineseLiterature(NewYork,2004),p.237.
Wang 2020.pdf	7	20	QuotedinStephenOwen,ReadingsinClassicalChineseLiteraryThought(Cambridge, Mass.,1992),p.45.
Wang 2020.pdf	8	21	WangGuowei,WangGuoweiwenxuemeixuelunzhuji(Taiyuan,1987),p.
Wang 2020.pdf	8	22	Saussy,TheProblemofaChineseAesthetic(Stanford,Calif.,1993),p.84.
Wang 2020.pdf	9	23	Ibid.,p.92
Wang 2020.pdf	9	24	SeeOwen,ReadingsinClassicalChineseLiteraryThought,pp.38,
Wang 2020.pdf	9	25	WangGuowei,WangGuoweiwenxuemeixuelunzhuji,p.31
Wang 2020.pdf	9	26	Seeibid.
