target_id,title,author,year,candidate_count,decision,selected_qid,alternative_qids,confidence,issue_codes,reason,resolution_stage,decision_source,model,prompt_sha256,context_safe_fallback
OL2459825W,Coot Club,John Arthur Ransome Marriott,1934,1,MATCH,Q3507511,[],medium,"[""author_ambiguity""]","Q3507511 is the work-level item for the 1934 novel Coot Club by Arthur Ransome, matching the target title and year. The supplied target author appears erroneous or conflated with John Arthur Ransome Marriott, but the bibliographic title and publication date strongly identify Ransome's novel.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL261865W,Sexus,"Miller, Henry",1949,16,MATCH,Q3480964,[],high,[],"Q3480964 is the work-level literary-work item for Sexus, explicitly identified as a 1949 novel by Henry Miller, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2700645W,The Extra Day,Algernon Blackwood,1915,11,MATCH,Q134586352,[],high,[],"Q134586352 is explicitly identified as the 1915 novel The Extra Day by Algernon Blackwood, matching the target title, author, year, and literary-work granularity. The film candidate is a distinct adaptation-related entity and is not relevant.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL33137561W,Ballet shoes,Noel Streatfeild,1937,12,MATCH,Q638201,[],high,[],"Q638201 is the work-level novel titled ""Ballet Shoes"" by Noel Streatfeild. The one-year publication-date difference is compatible with edition or cataloging variation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL33162288W,The devil and Daniel Webster,Stephen Vincent Benét,1937,14,MATCH,Q7729994,[],high,[],"Q7729994 is the work-level literary item for the exact title, authored by Stephen Vincent Benét, with matching 1937 publication data. The other exact-title candidates are an opera, films, or a scholarly article.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL35989297W,Ivanhoe,"Scott, Walter",1917,9,MATCH,Q840974,[],high,[],"Q840974 is the work-level item for Walter Scott's Ivanhoe, explicitly identified as the 1819 novel. The 1917 target is a later edition of this underlying literary work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL3837738W,The crimson patch,Phoebe Atwood Taylor,1936,9,MATCH,Q7728096,[],high,[],"Q7728096 is a work-level literary item explicitly titled The Crimson Patch, authored by Phoebe Atwood Taylor, with a matching 1936 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL38920170W,The splendid spur,"Quiller-Couch, Arthur Thomas",1897,9,MATCH,Q124090286,[],high,[],Exact title and author match: The Splendid Spur by Arthur Thomas Quiller-Couch. The 1889 date on the work-level item is compatible with the target's 1897 edition/publication year.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39008W,'Twixt land and sea,"Conrad, Joseph",1912,14,MATCH,Q3055213,[],high,[],"Q3055213 is a work-level literary collection by Joseph Conrad with the exact target title (including the alias ""'Twixt Land and Sea"") and matching 1912 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39424157W,Rolf in the woods,Ernest Thompson Seton,1911,10,MATCH,Q134714811,[],high,[],"Exact title, author, and 1911 publication year match the target; the candidate is explicitly a work-level literary work rather than an edition or derivative.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL42468264W,The wallet of Kai Lung,Ernest Bramah,1923,9,MATCH,Q7773338,[],high,[],Exact title and author match for a work-level literary item. The 1900 publication date is compatible with the target's 1923 edition or reprint year.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4645920W,Ex-wife,"Parrott, Ursula",1929,5,MATCH,Q121775426,[],high,[],"Q121775426 is a work-level literary item explicitly identified as the 1929 novel Ex-Wife by Ursula Parrott, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL532440W,The watchers,"Mason, A. E. W.",1899,14,MATCH,Q138581298,[],high,[],"Q138581298 is a literary work titled ""The Watchers"" by Alfred Edward Woodley Mason, matching the target title and author.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL5844479W,Snow Treasure,Marie McSwigan,1942,2,MATCH,Q7548321,[],high,[],"Q7548321 is the 1942 children's novel Snow Treasure by Marie McSwigan, matching the target title, author, year, and literary-work type. The other candidate is a 1968 film adaptation-related entity.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL7425263W,Ridin' the rainbow,"Taylor, Rosemary",1944,4,MATCH,Q112190855,[],high,[],"Q112190855 is a 1944 literary work titled ""Ridin' the Rainbow"" by Rosemary Drachman Taylor, matching the target title, year, and catalog author surname; the other title match is a 1941 film.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL74467W,The Strength of the Strong,Jack London,1911,10,MATCH,Q30731174,[],high,[],"Q30731174 is a work-level literary item titled exactly ""The Strength of the Strong,"" authored by Jack London, and dated 1911, matching the target short story. Q19100202 is a distinct 1914 short story collection and should not be selected.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL7457688W,Outlaw sheriff,Will Jenkins,1934,11,MATCH,Q134618996,[],high,[],"The candidate is a 1934 literary work with the exact title 'Outlaw Sheriff' and is authored by Murray Leinster, the pseudonym of William Fitzgerald Jenkins, who published as Will Jenkins.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL8470563W,My Lady Caprice,"Farnol, Jeffery",1907,9,MATCH,Q108695589,[],high,[],"Q108695589 is a work-level literary item explicitly titled ""My Lady Caprice,"" authored by Jeffery Farnol, and described as the 1907 novel matching the target. Q117118667 is a version/edition-level serial item using the title as an alias and is therefore not preferred.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL879078W,The Island Pharisees,"Galsworthy, John",1904,10,MATCH,Q3790793,[],high,[],"Q3790793 explicitly represents the 1904 novel The Island Pharisees by John Galsworthy and is classified as a literary work, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL115032W,Dragon harvest,Upton Sinclair,1945,10,MATCH,Q5305215,[],high,[],"Q5305215 is a work-level written work titled ""Dragon Harvest,"" authored by Upton Sinclair, with a matching 1945 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1154813W,Deirdre,"Stephens, James",1923,13,MATCH,Q133528721,[],high,[],"Q133528721 is a work-level literary item titled ""Deirdre,"" explicitly identified as a 1923 novel by James Stephens (Q508101), matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL13116415W,The helmet of Navarre,Bertha Runkle,1901,3,MATCH,Q7739353,[],high,[],"Q7739353 is the work-level novel The Helmet of Navarre by Bertha Runkle, with matching title, author, and 1901 publication year. Q27789078 is a distinct play co-authored by Lawrence Marston.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1339727W,Women beware women,"Middleton, Thomas",1941,12,MATCH,Q3569768,[],high,[],"Q3569768 is the work-level literary item titled ""Women Beware Women,"" authored by the English playwright Thomas Middleton. The 1941 target year is consistent with an edition or reprint of this 1657 play.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL14877871W,The Canterville Ghost,Oscar Wilde,1887,11,MATCH,Q288020,[],high,[],"Q288020 is the work-level literary item for The Canterville Ghost, with exact title, Oscar Wilde as author, and publication date 1887. The other exact-title candidates are films, a television series, or an edition.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL151783W,Baby animals,Margaret Wise Brown,1941,13,MATCH,Q77196827,[],medium,"[""missing_metadata""]","Q77196827 is a work-level written work with the exact title ""Baby animals,"" matching the target. Its author and publication metadata are missing, so the match is not high confidence.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL163735W,The scarlet sword,H. E. Bates,1950,10,MATCH,Q122699184,[],high,[],"Q122699184 is a work-level literary item titled The Scarlet Sword, authored by H. E. Bates, exactly matching the target title and author.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1667047W,The land of spices,Kate O'Brien,1941,21,MATCH,Q5837411,[],medium,"[""missing_metadata""]","Q5837411 is a work-level literary item described as a novel by the correct author, Kate O'Brien, and is the only candidate at the appropriate granularity; its title and date metadata are missing, so confidence is reduced.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL17466129W,The Enchanted Wanderer,Nikolai Leskov,1950,11,MATCH,Q4340655,[],high,[],"Q4340655 is the work-level literary item for The Enchanted Wanderer by Nikolai Leskov, with an exact title and author match. The 1950 target year is consistent with a later edition of the 1873 novella.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL17703878W,The treasure of pearls,"Aimard, Gustave",1888,10,MATCH,Q124092015,[],high,"[""title_variant""]",Work-level literary item by Gustave Aimard with the matching title 'The Treasure of Pearls'; the subtitle and 1884 date are compatible with the target's shorter title and differing edition or catalog year.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1949185W,Noddy Goes to Toyland,Enid Blyton,1949,10,MATCH,Q16209931,[],high,[],"Q16209931 is a work-level literary work with the exact title ""Noddy Goes to Toyland"" and Enid Blyton as author, matching the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL19662757W,The Virginian,Owen Wister,1912,10,MATCH,Q7772831,[],high,[],Q7772831 is the work-level literary item for The Virginian by Owen Wister. Q109334987 is a specific 1902 edition and is excluded under the work-level granularity policy.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL19681879W,The Case of the Baker Street Irregulars,Anthony Boucher,1940,10,MATCH,Q134518717,[],high,[],"Q134518717 exactly matches the target title and author, is explicitly described as a 1940 novel, and is modeled as a literary work rather than an edition or derivative.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL240565W,Angel Pavement,"Priestley, J. B.",1930,12,MATCH,Q4762241,[],high,[],"Q4762241 is the work-level 1930 novel Angel Pavement by J. B. Priestley, exactly matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL29265591W,The Brook Kerith,George Augustus Moore,1916,11,MATCH,Q42187558,[],medium,"[""missing_metadata""]","Q42187558 has the exact title 'The Brook Kerith' and is identified as a creative work, with no indication that it is an edition, translation, or adaptation. Its author metadata is missing, so the match is less certain despite the title identity and the target author's known work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL32073957W,Just so stories,"Kipling, Rudyard",1912,7,MATCH,Q1247723,[],high,[],"Q1247723 is a work-level short story collection by Rudyard Kipling with the matching title and the alias ""Just so stories for little children."" Its 1902 publication date is compatible with the target's later 1912 bibliographic record.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL34722537W,"The talisman, etc., etc","Scott, Walter",1906,7,MATCH,Q952340,[],high,"[""title_variant""]","Q952340 is the work-level item for Walter Scott's novel The Talisman. The target's 1906 record titled ""The talisman, etc., etc"" is a title variant or edition-level manifestation of this work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL35001927W,Magnificent obsession,"Douglas, Lloyd C.",1938,9,MATCH,Q12858981,[],high,[],"Q12858981 is a work-level literary item titled ""Magnificent Obsession"" by Lloyd C. Douglas, matching the target author and title. Its 1929 publication date is compatible with the target's later 1938 edition year; the other same-title candidates are films, a television episode, or an album.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL3509550W,Mamba's Daughters,DuBose Heyward,1929,5,MATCH,Q16968883,[],high,[],"Q16968883 explicitly represents the 1929 novel Mamba's Daughters by DuBose Heyward and matches the target title, author, year, and work-level granularity.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL3527275W,Aunt Jane of Kentucky,Eliza Calvert Hall,1907,2,MATCH,Q4821970,[],high,"[""edition_or_translation""]",Q4821970 is a work-level item explicitly described as the short story collection by Eliza Calvert Hall with the exact target title. Q136107186 is an edition-level 1907 book and should not be selected over the conceptual work.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL38590634W,The grey man,S. R. Crockett,1896,11,MATCH,Q133529077,[],high,"[""title_variant""]","Q133529077 is the 1896 literary work by Samuel Rutherford Crockett titled “The Gray Man,” a spelling variant of the target’s “The grey man.”",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4102217W,Black Beauty,"Simpson, Anne",1910,6,MATCH,Q880092,[],medium,"[""author_ambiguity""]","Q880092 is the work-level item for the exact title Black Beauty, and the 1910 target year is compatible with a later edition of Anna Sewell's 1877 novel. The supplied author name Anne Simpson conflicts with the candidate's author and appears to be erroneous or ambiguous catalog metadata.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL43467233W,Penshurst Castle in the time of Sir Philip Sidney,Emma Marshall,1894,21,MATCH,Q124085935,[],high,[],"Q124085935 is a work-level literary item with the matching title, 1894 publication date, and Emma Marshall as author, corresponding to the target work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL43882972W,The secret agent,"Conrad, Joseph",1907,17,MATCH,Q1247666,[],high,[],"Q1247666 is the work-level literary item for Joseph Conrad's novel The Secret Agent, with exact title and author matches and a publication date consistent with the 1907 target. Other exact-title candidates are television or film works.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL44002471W,The tragedy of the Korosko,"Doyle, Arthur Conan",1912,8,MATCH,Q3824668,[],high,[],Q3824668 is a work-level literary item with the exact title and matching author Arthur Conan Doyle. Its 1898 date is consistent with the target being a later 1912 edition or reprint.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL44433443W,The pastures of heaven,John Steinbeck,1932,4,MATCH,Q257144,[],high,[],"Q257144 is a work-level literary item titled ""The Pastures of Heaven,"" authored by the American writer John Steinbeck (Q39212), with a matching 1932 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4608090W,Explorers of the dawn,Mazo De la Roche,1922,6,MATCH,Q107550431,[],high,[],Exact title and author match for the 1922 literary work; the candidate is explicitly represented as a work rather than an edition or derivative.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4925046W,Dead men's morris,Gladys Mitchell,1936,1,MATCH,Q109236970,[],high,"[""missing_metadata""]","The candidate is a 1936 novel with the exact target title and the known alternate title 'Death Comes at Christmas', matching Gladys Mitchell's work. The author field is incomplete, but there is no competing candidate or evidence of a different work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL51127W,Ann Vickers,Sinclair Lewis,1933,7,MATCH,Q18518702,[],high,[],"Q18518702 is a work-level literary item explicitly titled ""Ann Vickers,"" authored by Sinclair Lewis, and dated 1933. The other exact-title candidates are a review, disambiguation page, and film.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL575545W,Daschenka,Karel Čapek,1935,18,MATCH,Q11862866,[],high,"[""title_variant""]","Q11862866 is the work-level literary work by Karel Čapek titled Dášeňka, with the German title variants “Daschenka oder Das Leben eines Hundekindes” and “Dášenka oder Das Leben eines jungen Hundes,” matching the target Daschenka. The 1935 year can reflect a later edition.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL7273450W,Mrs. Wiggs of the cabbage patch,Alice Caldwell Hegan Rice,1937,8,MATCH,Q6929908,[],high,[],"Q6929908 is the work-level literary item for the exact title, authored by Alice Hegan Rice. The 1937 target record is an edited edition of the 1901 novel, while the other exact-title candidates are films, a play, or a disambiguation page.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL9465935W,The man in grey,"Smith, Eleanor Furneaux",1942,14,MATCH,Q7750078,[],high,[],"Q7750078 is a work-level novel explicitly titled The Man in Grey by Eleanor Smith, matching the target title and author. The other exact-title candidates are films or a novel by a different author.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL115004W,"The Journal of Arthur Stirling (""The Valley of the Shadow"")",Upton Sinclair,1903,8,MATCH,Q7743555,[],high,"[""title_variant""]",Work-level literary item by Upton Sinclair with the matching 1903 title; the target's parenthetical subtitle is omitted from the Wikidata title.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL118976W,Débâcle,Emile Zola,1892,12,MATCH,Q2409203,[],high,"[""title_variant""]","Q2409203 is the work-level novel La Débâcle by Émile Zola, published in 1892, matching the target despite the target omitting the initial article and accent. The other Zola candidates are editions or translations of unrelated or insufficiently matching works.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1242831W,M. Gallet décédé,Georges Simenon,1932,10,MATCH,Q1404733,[],high,[],"Q1404733 is a work-level literary item by Georges Simenon with the exact stated French title “M. Gallet décédé,” matching the target; its 1931 publication date is consistent with the target's 1932 bibliographic year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1337093W,Laughing gas,P. G. Wodehouse,1936,14,MATCH,Q6498118,[],high,[],"Q6498118 is the work-level 1936 novel Laughing Gas by P. G. Wodehouse, matching the target title, author, and publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1518003W,The three just men,Edgar Wallace,1929,11,MATCH,Q85808646,[],high,[],"Q85808646 has the exact title ""The Three Just Men,"" is explicitly identified as a novel by Edgar Wallace, and is modeled as a literary work. The differing year (1925 versus the target's 1929) is compatible with edition or catalog-year variation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL15225512W,A great man of the provinces in Paris,Honoré de Balzac,1893,9,MATCH,Q3548649,[],high,"[""title_variant""]","Q3548649 is the work-level Balzac novel ""Un grand homme de province à Paris,"" the French original corresponding to the target's English translation title. The 1893 record is an edition/translation manifestation, so it resolves to this underlying literary work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1948587W,The magic Faraway Tree,Enid Blyton,1943,11,MATCH,Q7749422,[],high,[],"Q7749422 is a work-level literary item with the exact title, Enid Blyton as author, and a matching 1943 publication date. The film and Faraway Tree series candidates are related but do not represent the target novel.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1970120W,Freddy and the perilous adventure,Walter R. Brooks,1942,9,MATCH,Q5496937,[],high,[],"Q5496937 is a work-level literary item with the exact target title, matching author Walter R. Brooks, and matching 1942 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL20168313W,Captain Blood,"Sabatini, Rafael",1924,13,MATCH,Q2621164,[],high,[],"Q2621164 is the work-level literary item for Captain Blood by Rafael Sabatini, with an exact title and author match. Its 1922 date does not conflict materially with the target's 1924 edition-level year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2047669W,Simonetta Perkins,L. P. Hartley,1925,9,MATCH,Q102079031,[],high,[],"The candidate has the exact title and matching author L. P. Hartley, and is explicitly described as the 1925 novella corresponding to the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL262551W,The land of mist,"Doyle, Arthur Conan",1926,10,MATCH,Q2616869,[],high,[],"Q2616869 is a work-level novel by Arthur Conan Doyle with the exact title ""The Land of Mist"" and a matching 1926 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL262561W,The Adventure of the Speckled Band,"Doyle, Arthur Conan",1912,10,MATCH,Q1060471,[],high,[],"Q1060471 explicitly represents the short story The Adventure of the Speckled Band by Arthur Conan Doyle, with an exact title match, matching author, and literary-work classification.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2719057W,The legion of the lost,"Creasey, John.",1943,10,MATCH,Q134480441,[],high,[],"Q134480441 is a work-level literary item with the exact title, matching author John Creasey, and matching 1943 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL28434W,Ungeduld des Herzens,Stefan Zweig,1927,12,MATCH,Q1428590,[],high,[],"Q1428590 is the literary work by Austrian writer Stefan Zweig and explicitly has the exact German title ""Ungeduld des Herzens""; its English label is ""Beware of Pity.""",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL308575W,Gitanjali (song offerings),Rabindranath Tagore,1910,5,MATCH,Q7561028,[],high,"[""title_variant""]","Q7561028 is a work-level collection of poems by Rabindranath Tagore titled Song Offerings, directly matching the target's normalized title and the supplied evidence describing the English prose translations of Gitanjali.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL32095094W,On a coral reef,Arthur Locker,1883,4,MATCH,Q124092190,[],high,"[""title_variant""]",Q124092190 is a work-level literary item by Arthur Locker whose title expands the target title to “On a Coral Reef: The Story of a Runaway Trip to Sea.” The 1869 date is compatible with the target being a later edition or bibliographic record from 1883.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL3295513W,The Little Sister,"Chandler, Raymond",1949,9,MATCH,Q4175473,[],high,[],"Q4175473 is the work-level literary item titled ""The Little Sister,"" authored by Raymond Chandler, with a matching 1949 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL37140074W,A dead man's diary,Coulson Kernahan,1891,5,MATCH,Q124080722,[],high,"[""title_variant""]","Work-level literary item by Coulson Kernahan with the matching title variant “A Dead Man's Diary, Written After his Decease”; the 1890 publication date is compatible with the target's 1891 bibliographic year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL37435102W,The Thibaults,Roger Martin Du Gard,1939,7,MATCH,Q2915845,[],high,[],"Q2915845 is the work-level literary item for The Thibaults (Les Thibault), authored by Roger Martin du Gard and dated 1939. The Open Library evidence identifies the target edition as a translation of parts 1–6 of Les Thibault, supporting this underlying work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL38740W,Tales of unrest,"Conrad, Joseph",1898,13,MATCH,Q3151490,[],high,[],"Q3151490 is a work-level literary item with the exact title ""Tales of Unrest,"" the correct 1898 publication date, and Joseph Conrad as author.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39438691W,Under Drake's flag,G. A. Henty,1882,10,MATCH,Q124091080,[],high,"[""title_variant""]","Q124091080 is a work-level literary item by G. A. Henty whose title begins exactly with the target title and includes its known subtitle, 'A Tale of the Spanish Main.' The 1883 date is compatible with the target's 1882 bibliographic year discrepancy.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39458064W,Treasure Island,Robert Louis Stevenson,1900,5,MATCH,Q185118,[],high,[],"Q185118 is the work-level literary item for Treasure Island, explicitly identified as the 1883 novel by Robert Louis Stevenson, matching the target title and author. The other title-matching candidates are a musical, board game, film, and television episode.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
